case,arm,dial,block_days,iv_premium,roll,treasury_leverage,horizon_years,paths,strategy,family,underlying,moneyness,premium_budget,mean_cagr,max_drawdown_median,worst_max_drawdown,prob_negative_cagr,prob_below_own_underlying,prob_below_sp500,cagr_p5,terminal_wealth_p5,cagr_p10,terminal_wealth_p10,cagr_p50,terminal_wealth_p50,cagr_p90,terminal_wealth_p90,cagr_p95,terminal_wealth_p95,max_drawdown_p90,max_drawdown_p95,prob_drawdown_worse_than_40,prob_drawdown_worse_than_50,prob_drawdown_worse_than_60,prob_drawdown_worse_than_75,mean_delta_exposure,mean_option_weight,treasury_notional,gross_notional
roll_interval,roll_12m,roll,63,0.03,12m,1,30,2000,NDX_85_20,NDX LEAPS,NASDAQ100_1X,0.85,0.2,0.1280570708,-0.3801989145,-0.720741376,0,0.7725,0.2795,0.06847271139,7.293613282,0.08104049715,10.35870335,0.1268927298,36.02038437,0.1759318509,129.2888161,0.1881268217,176.1939007,-0.4994565544,-0.5375194202,0.409,0.1,0.014,0,0.6382742161,0.2203287672,0.7796712328,1.417820319
roll_interval,roll_12m,roll,63,0.03,12m,1,30,2000,NDX_85_25,NDX LEAPS,NASDAQ100_1X,0.85,0.25,0.1417512183,-0.4301909482,-0.7740519927,0,0.637,0.169,0.07223924542,8.10573857,0.08626250676,11.96996722,0.1398558481,50.76633341,0.19855877,229.0282392,0.2152443837,346.7564739,-0.5545294199,-0.5964260879,0.6455,0.2295,0.046,0.002,0.7885500139,0.2711997978,0.7288002022,1.517767704
roll_interval,roll_12m,roll,63,0.03,12m,1,30,2000,NDX_85_30,NDX LEAPS,NASDAQ100_1X,0.85,0.3,0.1540570757,-0.4845419766,-0.8349051758,0,0.407,0.1085,0.07397551167,8.508912313,0.08943428307,13.06417776,0.1521610908,70.06165682,0.2202617297,392.3812334,0.2401991592,638.074519,-0.6189608252,-0.6587280726,0.8565,0.444,0.128,0.0075,0.9374978258,0.3210992607,0.6789007393,1.616366972
roll_interval,roll_12m,roll,63,0.03,12m,1,30,2000,NDX_85_35,NDX LEAPS,NASDAQ100_1X,0.85,0.35,0.1650165076,-0.5398333486,-0.8856897768,0,0.2155,0.087,0.07356800808,8.412580769,0.09109555566,13.67525511,0.1625449895,91.70281166,0.2415360147,659.0351276,0.263025738,1102.840892,-0.6788793942,-0.7228341522,0.9605,0.6685,0.279,0.031,1.084145693,0.3701530292,0.6298469708,1.714093751
roll_interval,roll_12m,roll,63,0.03,12m,1,30,2000,NDX_85_40,NDX LEAPS,NASDAQ100_1X,0.85,0.4,0.1746516701,-0.5930239327,-0.9235767129,0.001,0.1345,0.08,0.07369381341,8.442214884,0.092190728,14.09335314,0.1723176331,117.883844,0.2614563001,1062.444512,0.2874816613,1960.580225,-0.733301571,-0.7803169805,0.9925,0.846,0.476,0.0815,1.229489003,0.4184094388,0.5815905612,1.811346773
roll_interval,roll_12m,roll,63,0.03,12m,1,30,2000,NDX_85_45,NDX LEAPS,NASDAQ100_1X,0.85,0.45,0.1829667997,-0.6447539747,-0.9502948422,0.002,0.1085,0.08,0.06996080714,7.604599512,0.09045650029,13.43702034,0.1808966649,146.708658,0.2794846073,1626.297479,0.3098039075,3283.593972,-0.7840146245,-0.8288176774,0.9995,0.939,0.677,0.175,1.374259242,0.4660801101,0.5339198899,1.908171869
roll_interval,roll_12m,roll,63,0.03,12m,1,30,2000,NDX_85_50,NDX LEAPS,NASDAQ100_1X,0.85,0.5,0.1899485448,-0.6927402294,-0.9686293418,0.0035,0.1105,0.0865,0.06619033514,6.840390745,0.08779181506,12.48601015,0.1861462461,167.5905121,0.2977320589,2487.173621,0.3295681031,5146.28195,-0.8300873059,-0.871482391,1,0.981,0.8215,0.2965,1.518662026,0.5131961154,0.4868038846,2.004915137
roll_interval,roll_12m,roll,63,0.03,12m,1,30,2000,NDX_90_20,NDX LEAPS,NASDAQ100_1X,0.9,0.2,0.1316522916,-0.3956670571,-0.7343139977,0,0.744,0.244,0.06860112477,7.31995269,0.08154730731,10.50539165,0.1303201136,39.45631664,0.1833234169,156.0285581,0.1971524834,221.1012142,-0.5171649872,-0.554811354,0.48,0.1295,0.021,0,0.6820567967,0.2208147644,0.7791852356,1.461517392
roll_interval,roll_12m,roll,63,0.03,12m,1,30,2000,NDX_90_25,NDX LEAPS,NASDAQ100_1X,0.9,0.25,0.1456888187,-0.4508713446,-0.797189885,0,0.578,0.151,0.07190092262,8.029356117,0.08635053104,11.9991022,0.1435675407,55.96734641,0.206443126,278.8171527,0.2241603891,431.7903415,-0.5780927156,-0.618992659,0.728,0.2965,0.0695,0.004,0.8423098031,0.2715371502,0.7284628498,1.571049415
roll_interval,roll_12m,roll,63,0.03,12m,1,30,2000,NDX_90_30,NDX LEAPS,NASDAQ100_1X,0.9,0.3,0.158165567,-0.5079201153,-0.8572920926,0,0.33,0.108,0.07248396578,8.161445559,0.08846592402,12.72024802,0.1556506905,76.71556694,0.2296395931,493.6944888,0.2511080719,829.8094751,-0.6435493581,-0.6822441219,0.9095,0.5305,0.1835,0.0155,1.000748138,0.3210894875,0.6789105125,1.679381718
roll_interval,roll_12m,roll,63,0.03,12m,1,30,2000,NDX_90_35,NDX LEAPS,NASDAQ100_1X,0.9,0.35,0.169135944,-0.5652233551,-0.9043136381,0,0.1875,0.0885,0.07160376978,7.962842243,0.08987669788,13.22429508,0.1658890929,99.95592223,0.2516603802,840.8695492,0.2764071154,1512.958563,-0.703142028,-0.7485470129,0.9795,0.7565,0.3705,0.0495,1.156282483,0.3698251076,0.6301748924,1.786346146
roll_interval,roll_12m,roll,63,0.03,12m,1,30,2000,NDX_90_40,NDX LEAPS,NASDAQ100_1X,0.9,0.4,0.1786292181,-0.6181460033,-0.9381840593,0.002,0.1365,0.084,0.07065811645,7.754867874,0.0892207089,12.98755815,0.1762926583,130.486053,0.2718658992,1359.510864,0.3008051569,2670.079879,-0.7569919115,-0.8026990758,0.9985,0.904,0.584,0.112,1.310875755,0.4177399148,0.5822600852,1.893229987
roll_interval,roll_12m,roll,63,0.03,12m,1,30,2000,NDX_90_45,NDX LEAPS,NASDAQ100_1X,0.9,0.45,0.1866530948,-0.671377355,-0.9612779959,0.003,0.1235,0.0895,0.06647173776,6.894761742,0.08688331439,12.17695623,0.18324505,155.7191251,0.2908218802,2119.051347,0.3233816988,4474.251532,-0.8073685851,-0.8502820124,1,0.9695,0.7515,0.2395,1.464635688,0.4651910606,0.5348089394,2.000092796
roll_interval,roll_12m,roll,63,0.03,12m,1,30,2000,NDX_90_50,NDX LEAPS,NASDAQ100_1X,0.9,0.5,0.1931943974,-0.7204314528,-0.9765399611,0.0065,0.136,0.101,0.06058603658,5.839995125,0.08294749774,10.92117734,0.1887248923,178.8725011,0.3093923828,3252.780253,0.3446276208,7215.193165,-0.8532943346,-0.8881605679,1,0.993,0.88,0.388,1.617394175,0.5121176624,0.4878823376,2.105622286
roll_interval,roll_12m,roll,63,0.03,12m,1,30,2000,NDX_95_20,NDX LEAPS,NASDAQ100_1X,0.95,0.2,0.1349275563,-0.4129846376,-0.7470301054,0,0.7105,0.2195,0.06805309191,7.208164629,0.08122425479,10.41165614,0.1332412936,42.63304168,0.1901110133,185.2371899,0.205006797,269.0270004,-0.5346096226,-0.5743685606,0.5685,0.177,0.031,0,0.726619562,0.2210724656,0.7789275344,1.505908501
roll_interval,roll_12m,roll,63,0.03,12m,1,30,2000,NDX_95_25,NDX LEAPS,NASDAQ100_1X,0.95,0.25,0.1491691739,-0.471903301,-0.8205847725,0,0.5115,0.142,0.06941296697,7.488645561,0.08609896003,11.91603027,0.1469100551,61.08926525,0.2145396235,340.7742492,0.234724989,558.7694505,-0.6023031678,-0.6408586442,0.805,0.3815,0.1025,0.0065,0.8969151884,0.2715693611,0.7284306389,1.62554879
roll_interval,roll_12m,roll,63,0.03,12m,1,30,2000,NDX_95_30,NDX LEAPS,NASDAQ100_1X,0.95,0.3,0.1616685048,-0.5324927057,-0.8774688762,0.0005,0.291,0.1105,0.0702477473,7.666023463,0.08732593367,12.32656786,0.1581778703,81.91157231,0.2394419999,626.4896219,0.2615097533,1063.791442,-0.669854643,-0.7055237019,0.95,0.6165,0.248,0.0235,1.064238574,0.3208709984,0.6791290016,1.743308355
roll_interval,roll_12m,roll,63,0.03,12m,1,30,2000,NDX_95_35,NDX LEAPS,NASDAQ100_1X,0.95,0.35,0.1724928302,-0.5902454209,-0.9204806014,0.0015,0.188,0.098,0.069294252,7.463745518,0.0873484839,12.33424102,0.1690040109,108.2861748,0.2608328049,1046.797795,0.2887776503,2020.65351,-0.7273861697,-0.7699643375,0.9925,0.837,0.4635,0.0695,1.229268918,0.3692443487,0.6307556513,1.859962687
roll_interval,roll_12m,roll,63,0.03,12m,1,30,2000,NDX_95_40,NDX LEAPS,NASDAQ100_1X,0.95,0.4,0.1816800734,-0.6454217731,-0.9502710896,0.003,0.1485,0.0995,0.06609219793,6.821524171,0.08649448699,12.04692939,0.1784990342,138.0303647,0.2821315228,1730.315218,0.3131445158,3544.384769,-0.7806853343,-0.8248524368,1,0.941,0.67,0.1695,1.392811973,0.4166982507,0.5833017493,1.976059099
roll_interval,roll_12m,roll,63,0.03,12m,1,30,2000,NDX_95_45,NDX LEAPS,NASDAQ100_1X,0.95,0.45,0.189242419,-0.6967576384,-0.9700227661,0.0055,0.146,0.103,0.06135100147,5.967692973,0.08229451888,10.725347,0.1854765769,164.7746893,0.3010654219,2686.152564,0.3372212988,6113.279969,-0.8313752619,-0.8697869497,1,0.9855,0.8275,0.311,1.555739232,0.4639453624,0.5360546376,2.092115049
roll_interval,roll_12m,roll,63,0.03,12m,1,30,2000,NDX_95_50,NDX LEAPS,NASDAQ100_1X,0.95,0.5,0.1951674821,-0.7462157153,-0.9825740112,0.0125,0.162,0.1135,0.0547955257,4.955446565,0.07766562831,9.431287019,0.1900994318,185.1835004,0.3188158842,4033.571487,0.3581385107,9738.765774,-0.8744614884,-0.9040825859,1,0.9985,0.9215,0.483,1.717390492,0.510501473,0.489498527,2.208356438
roll_interval,roll_18m,roll,63,0.03,18m,1,30,2000,SP500_1X,index,SP500_1X,,,0.1117369828,-0.4155104322,-0.7731714301,0,0,0,0.06238324026,6.144299014,0.07186840425,8.022051893,0.1105548575,23.24142922,0.1516888017,69.20512933,0.1636220307,94.28629052,-0.5491914749,-0.5912173345,0.573,0.208,0.044,0.001,,,,
roll_interval,roll_18m,roll,63,0.03,18m,1,30,2000,NASDAQ100_1X,index,NASDAQ100_1X,,,0.1492359838,-0.5643638817,-0.9282673494,0,0,0.114,0.0665854597,6.916846612,0.08401158886,11.24776169,0.1489394744,64.41664815,0.2172205887,364.0789941,0.2372264924,593.7491311,-0.7163737125,-0.7575548507,0.966,0.7335,0.375,0.062,,,,
roll_interval,roll_18m,roll,63,0.03,18m,1,30,2000,SPX_80_25,SP500 LEAPS,SP500_1X,0.8,0.25,0.1218989019,-0.3730525649,-0.7232235282,0,0.3015,0.3015,0.06901631686,7.405761761,0.07979470958,10.00648628,0.1214763632,31.17251891,0.1633491362,93.62506441,0.175671839,128.4339149,-0.4883624894,-0.5283360265,0.3565,0.0805,0.0105,0,0.9079719131,0.2764184401,0.7235815599,1.630668579
roll_interval,roll_18m,roll,63,0.03,18m,1,30,2000,SPX_85_30,SP500 LEAPS,SP500_1X,0.85,0.3,0.1372647746,-0.4450753468,-0.8277107161,0,0.105,0.105,0.07072852254,7.770026815,0.08507209881,11.5826099,0.1359283922,45.77247887,0.1916023239,192.3288841,0.2059651116,275.5214127,-0.5657300762,-0.613394193,0.734,0.261,0.061,0.002,1.197472585,0.3277927314,0.6722072686,1.868918153
roll_interval,roll_18m,roll,63,0.03,18m,1,30,2000,SPX_85_35,SP500 LEAPS,SP500_1X,0.85,0.35,0.1467715519,-0.4942938047,-0.8794461315,0,0.066,0.066,0.07207864549,8.069392166,0.08737656182,12.34383779,0.1445748347,57.46536724,0.2095046516,300.8432061,0.22551484,446.3528063,-0.6198127138,-0.6655355046,0.8925,0.469,0.137,0.0065,1.383220622,0.3771765117,0.6228234883,2.005775184
roll_interval,roll_18m,roll,63,0.03,18m,1,30,2000,SPX_85_40,SP500 LEAPS,SP500_1X,0.85,0.4,0.1553157298,-0.5413863761,-0.9174398069,0,0.0525,0.0525,0.07118712033,7.870490477,0.08809683378,12.59149912,0.1526530309,70.96469794,0.2261424071,453.2613254,0.2450411317,717.2016953,-0.6754312362,-0.7192008686,0.9705,0.6905,0.277,0.0295,1.56748841,0.4256608842,0.5743391158,2.141385205
roll_interval,roll_18m,roll,63,0.03,18m,1,30,2000,SPX_85_45,SP500 LEAPS,SP500_1X,0.85,0.45,0.1629033901,-0.5900798791,-0.9448323791,0.0005,0.047,0.047,0.06932411978,7.470002366,0.08741583464,12.35718342,0.1610581401,88.24860315,0.2416906429,661.5019534,0.2636499137,1119.29114,-0.7250470393,-0.7682233641,0.9935,0.8435,0.461,0.0735,1.750123525,0.4732237065,0.5267762935,2.276148847
roll_interval,roll_18m,roll,63,0.03,18m,1,30,2000,SPX_85_50,SP500 LEAPS,SP500_1X,0.85,0.5,0.1695261051,-0.6356485569,-0.9641688679,0.0005,0.053,0.053,0.06662761364,6.925052386,0.08615869142,11.93573612,0.1660685082,100.4184163,0.2573536154,963.5165909,0.2818592737,1719.325708,-0.7771027251,-0.8152814008,0.999,0.943,0.6425,0.142,1.932313087,0.5204988272,0.4795011728,2.410610727
roll_interval,roll_18m,roll,63,0.03,18m,1,30,2000,SPX_90_30,SP500 LEAPS,SP500_1X,0.9,0.3,0.1414174265,-0.4776214642,-0.8636584794,0,0.106,0.106,0.0676890455,7.13481225,0.0832444244,11.01137211,0.139543143,50.35016031,0.2023183279,251.5902861,0.2186190267,376.8422144,-0.6011208493,-0.6469625055,0.8465,0.396,0.1025,0.005,1.324874917,0.3276163479,0.6723836521,1.99592883
roll_interval,roll_18m,roll,63,0.03,18m,1,30,2000,SPX_90_35,SP500 LEAPS,SP500_1X,0.9,0.35,0.1508396789,-0.5304224519,-0.908850682,0,0.079,0.079,0.06736923546,7.070973245,0.08414891421,11.29058332,0.1480209766,62.88930758,0.2209591548,399.165936,0.2407616078,646.8129702,-0.6617205481,-0.7062499354,0.955,0.624,0.24,0.0195,1.529610964,0.3766046132,0.6233953868,2.151405811
roll_interval,roll_18m,roll,63,0.03,18m,1,30,2000,SPX_90_40,SP500 LEAPS,SP500_1X,0.9,0.4,0.159121466,-0.5806599856,-0.9405310285,0.0005,0.07,0.07,0.06661452141,6.922504138,0.08342764615,11.06738597,0.1559791601,77.37244803,0.2382617938,608.8385024,0.2609406165,1049.486986,-0.717954329,-0.7593086781,0.991,0.817,0.416,0.0585,1.731879732,0.4245153699,0.5754846301,2.305204846
roll_interval,roll_18m,roll,63,0.03,18m,1,30,2000,SPX_90_45,SP500 LEAPS,SP500_1X,0.9,0.45,0.1662715929,-0.6296342023,-0.9622738978,0.0005,0.073,0.073,0.06370589688,6.377996153,0.08155266996,10.50704136,0.1627574735,92.20698835,0.2554190287,920.0182652,0.281181297,1692.253429,-0.7725006006,-0.8077959028,0.999,0.936,0.6185,0.1345,1.932647825,0.4715436654,0.5284563346,2.458888141
roll_interval,roll_18m,roll,63,0.03,18m,1,30,2000,SPX_90_50,SP500 LEAPS,SP500_1X,0.9,0.5,0.1722799556,-0.6768655196,-0.9768356586,0.003,0.0795,0.0795,0.05837651777,5.485795503,0.07947939725,9.919191849,0.1684421325,106.7356887,0.2714716557,1346.932746,0.2998487425,2611.803564,-0.8173757905,-0.851150214,1,0.9775,0.7775,0.258,2.132278477,0.5181110557,0.4818889443,2.613419874
roll_interval,roll_18m,roll,63,0.03,18m,1,30,2000,SPX_95_30,SP500 LEAPS,SP500_1X,0.95,0.3,0.143960476,-0.5131914878,-0.8933514315,0,0.119,0.119,0.06246497162,6.158500433,0.07857252416,9.672210936,0.1415010735,53.0113007,0.211956168,319.6847417,0.2319689592,522.5388816,-0.6420433574,-0.6836354253,0.928,0.552,0.182,0.0105,1.458766099,0.3265638544,0.6734361456,2.131831078
roll_interval,roll_18m,roll,63,0.03,18m,1,30,2000,SPX_95_35,SP500 LEAPS,SP500_1X,0.95,0.35,0.1529190991,-0.5661048494,-0.9319976907,0.001,0.1085,0.1085,0.06038213971,5.806401104,0.07848326782,9.648221562,0.1497659642,65.8214678,0.2314998269,516.6000646,0.2549173094,909.0512481,-0.7047093489,-0.7423028767,0.9845,0.7775,0.3755,0.042,1.681871293,0.3749349713,0.6250650287,2.306582729
roll_interval,roll_18m,roll,63,0.03,18m,1,30,2000,SPX_95_40,SP500 LEAPS,SP500_1X,0.95,0.4,0.16054201,-0.6194686693,-0.9578044482,0.0015,0.103,0.103,0.057393146,5.33492085,0.07734948805,9.348517629,0.1568209248,79.08077341,0.2490184477,789.2199697,0.2764485946,1514.415478,-0.7613347938,-0.797971732,0.9985,0.9175,0.579,0.123,1.903310535,0.4222115984,0.5777884016,2.479586953
roll_interval,roll_18m,roll,63,0.03,18m,1,30,2000,SPX_95_45,SP500 LEAPS,SP500_1X,0.95,0.45,0.1668416949,-0.6701102976,-0.9746293512,0.004,0.113,0.113,0.05284634718,4.687928465,0.0735518883,8.408797979,0.162981239,92.74088956,0.2654369236,1167.781111,0.2952080747,2346.065275,-0.8134826025,-0.8435385065,0.9995,0.974,0.758,0.237,2.122716657,0.4689077863,0.5310922137,2.6523506
roll_interval,roll_18m,roll,63,0.03,18m,1,30,2000,SPX_95_50,SP500 LEAPS,SP500_1X,0.95,0.5,0.1718064094,-0.717154298,-0.9852970872,0.0085,0.1255,0.1255,0.04630551729,3.888521495,0.06898130512,7.398489083,0.1671701635,103.3040215,0.2808904671,1680.768564,0.3132668946,3554.288988,-0.8554941531,-0.8848316112,1,0.996,0.8885,0.387,2.341833228,0.5148004696,0.4851995304,2.823422471
roll_interval,roll_18m,roll,63,0.03,18m,1,30,2000,NDX_80_20,NDX LEAPS,NASDAQ100_1X,0.8,0.2,0.126587784,-0.3751915598,-0.698565449,0,0.7895,0.2955,0.06784956761,7.167065633,0.08047548655,10.19749739,0.1254001561,34.61619841,0.1725811278,118.6811419,0.1854792518,164.7858351,-0.4914469825,-0.5302013499,0.375,0.0875,0.012,0,0.6105720722,0.2301049045,0.7698950955,1.379924582
roll_interval,roll_18m,roll,63,0.03,18m,1,30,2000,NDX_80_25,NDX LEAPS,NASDAQ100_1X,0.8,0.25,0.1398220919,-0.424180619,-0.7617760616,0,0.663,0.173,0.07175764285,7.997222419,0.08596787778,11.87294461,0.137831852,48.13038975,0.1947612121,208.2281006,0.2098639116,303.5351557,-0.5463416672,-0.5879249012,0.612,0.2105,0.0395,0.0005,0.7517220041,0.2818780068,0.7181219932,1.469550663
roll_interval,roll_18m,roll,63,0.03,18m,1,30,2000,NDX_80_30,NDX LEAPS,NASDAQ100_1X,0.8,0.3,0.1517183372,-0.478512429,-0.8191756849,0,0.464,0.1165,0.07374450542,8.454176156,0.08927043969,13.00536009,0.1495829066,65.5076477,0.215395954,348.0564067,0.2339591888,548.4661245,-0.6052946005,-0.6470426155,0.8285,0.4075,0.1085,0.0055,0.8898691967,0.3318519076,0.6681480924,1.557842292
roll_interval,roll_18m,roll,63,0.03,18m,1,30,2000,NDX_80_35,NDX LEAPS,NASDAQ100_1X,0.8,0.35,0.162341488,-0.5295241656,-0.8654778255,0,0.2545,0.0845,0.07461999577,8.663444255,0.09170232102,13.90526203,0.1605279893,87.04766261,0.2349176631,561.401101,0.2562128621,937.6343609,-0.6661981661,-0.7071988006,0.9475,0.629,0.2475,0.022,1.02571827,0.3806463555,0.6193536445,1.645136517
roll_interval,roll_18m,roll,63,0.03,18m,1,30,2000,NDX_80_40,NDX LEAPS,NASDAQ100_1X,0.8,0.4,0.1717309257,-0.5812008459,-0.9027503454,0.0005,0.144,0.0805,0.07471196031,8.685709926,0.09194880554,13.99976699,0.1692598437,109.0000223,0.2551313523,913.7145598,0.2776627919,1558.235725,-0.7255263492,-0.7621015748,0.988,0.8145,0.4265,0.0605,1.160750306,0.4283994578,0.5716005422,1.732105778
roll_interval,roll_18m,roll,63,0.03,18m,1,30,2000,NDX_80_45,NDX LEAPS,NASDAQ100_1X,0.8,0.45,0.1799034954,-0.6308677551,-0.9318467152,0.002,0.11,0.0785,0.07275985825,8.22483029,0.0921612504,14.08171941,0.1765590744,131.3738762,0.2735386498,1414.203339,0.2968325701,2435.987883,-0.7740554485,-0.8103465704,0.9985,0.9265,0.6215,0.1465,1.293907468,0.4753854227,0.5246145773,1.818460206
roll_interval,roll_18m,roll,63,0.03,18m,1,30,2000,NDX_80_50,NDX LEAPS,NASDAQ100_1X,0.8,0.5,0.1868543647,-0.6798945406,-0.9535494324,0.003,0.1005,0.085,0.0682802314,7.254328273,0.08928868946,13.01191846,0.1832417331,155.7070723,0.2902333874,2090.25797,0.3170230024,3872.26328,-0.8207389829,-0.8519084496,1,0.9775,0.7855,0.2525,1.427405946,0.5217778781,0.4782221219,1.905245709
roll_interval,roll_18m,roll,63,0.03,18m,1,30,2000,NDX_85_20,NDX LEAPS,NASDAQ100_1X,0.85,0.2,0.1306112186,-0.3920201072,-0.7149945195,0,0.759,0.2535,0.06818990422,7.235912261,0.08129037598,10.43077567,0.129396805,38.50079577,0.1800975339,143.7592208,0.1945213777,206.9779075,-0.5106879432,-0.5494402544,0.4675,0.1195,0.017,0,0.6566705422,0.230973264,0.769026736,1.424955395
roll_interval,roll_18m,roll,63,0.03,18m,1,30,2000,NDX_85_25,NDX LEAPS,NASDAQ100_1X,0.85,0.25,0.1442431387,-0.4471660101,-0.77848784,0,0.607,0.154,0.07122963124,7.879875077,0.0862290621,11.95891671,0.1420236977,53.74432655,0.2035968554,259.7416272,0.2213994493,403.5064737,-0.5703637579,-0.6124709988,0.715,0.28,0.06,0.002,0.8070244212,0.2823714468,0.7176285532,1.524580924
roll_interval,roll_18m,roll,63,0.03,18m,1,30,2000,NDX_85_30,NDX LEAPS,NASDAQ100_1X,0.85,0.3,0.1563600474,-0.5025155132,-0.8375843022,0,0.372,0.1105,0.07256604834,8.180184285,0.08884603872,12.85420376,0.1538697794,73.24686959,0.225932201,450.9357857,0.2457692199,729.8920916,-0.6313864721,-0.6722383739,0.903,0.5065,0.164,0.011,0.9544722066,0.331956508,0.668043492,1.622143723
roll_interval,roll_18m,roll,63,0.03,18m,1,30,2000,NDX_85_35,NDX LEAPS,NASDAQ100_1X,0.85,0.35,0.1670407045,-0.5560894435,-0.8839406875,0,0.213,0.093,0.07238039656,8.137880377,0.09077756621,13.55619642,0.164707861,96.96197023,0.2455633897,726.2849631,0.2697667712,1293.781111,-0.6940223844,-0.7341216215,0.9775,0.731,0.3355,0.0345,1.099980929,0.3804524758,0.6195475242,1.719158062
roll_interval,roll_18m,roll,63,0.03,18m,1,30,2000,NDX_85_40,NDX LEAPS,NASDAQ100_1X,0.85,0.4,0.1763324954,-0.6094044781,-0.9190673743,0.0005,0.1345,0.087,0.07129567643,7.894495193,0.09057821163,13.48205389,0.173667024,122.0243212,0.2667441223,1204.506984,0.291237194,2139.612212,-0.749851479,-0.7863645105,0.996,0.8885,0.5395,0.1,1.243021032,0.4278426215,0.5721573785,1.815060503
roll_interval,roll_18m,roll,63,0.03,18m,1,30,2000,NDX_85_45,NDX LEAPS,NASDAQ100_1X,0.85,0.45,0.1842555346,-0.6601863465,-0.9450859028,0.003,0.119,0.0905,0.06916681068,7.437110523,0.08859311098,12.76491475,0.1804837166,145.1775517,0.285372211,1866.450896,0.3120009704,3452.916936,-0.7986500533,-0.8327123802,1,0.9655,0.7285,0.2015,1.385188657,0.4744370034,0.5255629966,1.911605002
roll_interval,roll_18m,roll,63,0.03,18m,1,30,2000,NDX_85_50,NDX LEAPS,NASDAQ100_1X,0.85,0.5,0.1908039324,-0.707559594,-0.9638794536,0.0035,0.123,0.102,0.06323558421,6.293926944,0.08605118941,11.90033485,0.1865769193,169.4255198,0.3036178645,2848.835064,0.3320692555,5444.72332,-0.8447943471,-0.8731865224,1,0.988,0.864,0.3355,1.5276971,0.5201424567,0.4798575433,2.008226057
roll_interval,roll_18m,roll,63,0.03,18m,1,30,2000,NDX_90_20,NDX LEAPS,NASDAQ100_1X,0.9,0.2,0.1343830501,-0.4110725419,-0.7299589437,0,0.716,0.231,0.06735370285,7.067889983,0.08188419984,10.60402008,0.1327475796,42.07929187,0.1881531639,176.3093932,0.2031422018,256.8177263,-0.5344064681,-0.5697526309,0.5515,0.1715,0.028,0,0.7034959362,0.2315646811,0.7684353189,1.471840661
roll_interval,roll_18m,roll,63,0.03,18m,1,30,2000,NDX_90_25,NDX LEAPS,NASDAQ100_1X,0.9,0.25,0.1482779839,-0.4680867301,-0.799138609,0,0.5355,0.1475,0.0699577697,7.603951193,0.08582455361,11.82602257,0.1458051197,59.34767437,0.2122060285,321.6680081,0.2321123556,524.3650448,-0.5961447661,-0.6354186676,0.8115,0.363,0.0925,0.004,0.8644255004,0.282597478,0.717402522,1.581425781
roll_interval,roll_18m,roll,63,0.03,18m,1,30,2000,NDX_90_30,NDX LEAPS,NASDAQ100_1X,0.9,0.3,0.1604674278,-0.5263198202,-0.8569160982,0,0.3055,0.1115,0.07004793781,7.623199712,0.08765038557,12.43743359,0.1573735067,80.22192304,0.2358502845,574.2520796,0.2577316332,972.2456628,-0.6622842894,-0.697747572,0.949,0.616,0.238,0.02,1.020965335,0.3318678785,0.6681321215,1.689636765
roll_interval,roll_18m,roll,63,0.03,18m,1,30,2000,NDX_90_35,NDX LEAPS,NASDAQ100_1X,0.9,0.35,0.1710465439,-0.5827795088,-0.9005081865,0.0005,0.189,0.097,0.06816205456,7.230255082,0.08811403322,12.59744716,0.1677043111,104.7318785,0.2571036799,957.7908362,0.2818705031,1719.804575,-0.7232405381,-0.7589293989,0.9925,0.8175,0.4345,0.058,1.175394041,0.3798754779,0.6201245221,1.79639659
roll_interval,roll_18m,roll,63,0.03,18m,1,30,2000,NDX_90_40,NDX LEAPS,NASDAQ100_1X,0.9,0.4,0.1800723038,-0.6375347363,-0.932650868,0.0025,0.1445,0.101,0.06553673839,6.71570782,0.08712664279,12.25896903,0.1769342523,132.637126,0.2770242364,1535.040834,0.3042081019,2887.793864,-0.7768864125,-0.8108506586,0.9995,0.9415,0.645,0.152,1.327570837,0.426787916,0.573212084,1.901810199
roll_interval,roll_18m,roll,63,0.03,18m,1,30,2000,NDX_90_45,NDX LEAPS,NASDAQ100_1X,0.9,0.45,0.1875689707,-0.6897869547,-0.955763578,0.004,0.1425,0.104,0.06211776557,6.098407185,0.08412935999,11.2845008,0.1834249967,156.4322647,0.2961505288,2397.832634,0.325158974,4658.106644,-0.825846686,-0.8568916894,1,0.98,0.8135,0.277,1.479568244,0.4726625935,0.5273374065,2.007279382
roll_interval,roll_18m,roll,63,0.03,18m,1,30,2000,NDX_90_50,NDX LEAPS,NASDAQ100_1X,0.9,0.5,0.1935299378,-0.7380855316,-0.9719259087,0.0075,0.153,0.1115,0.05668127962,5.228212996,0.08036933272,10.16748318,0.188362124,177.242024,0.3145253548,3657.898529,0.3474754236,7687.835858,-0.8688825844,-0.8944361758,1,0.996,0.918,0.4465,1.630219994,0.5181702282,0.4818297718,2.112525994
