series,fund,lag,cost_bps,deployment,cap,harvest,rebalance,entry_close,first_return,last_return,observations,cagr,max_drawdown,terminal_multiple,years,annualized_volatility,sharpe,longest_underwater_calendar_days,max_drawdown_peak,max_drawdown_trough,max_drawdown_recovery,max_drawdown_recovered,max_drawdown_recovery_days_from_trough,max_drawdown_recovery_days_from_peak,worst_calendar_year,worst_calendar_year_return,best_calendar_year,best_calendar_year_return,worst_rolling_1y_cagr,worst_rolling_5y_cagr,worst_rolling_10y_cagr,worst_rolling_20y_cagr,cohort_20y_count,cohort_20y_min_cagr,cohort_20y_median_cagr,worst_rolling_30y_cagr,cohort_30y_count,cohort_30y_min_cagr,cohort_30y_median_cagr,switch_count,switches_per_year,average_reserve_weight,median_reserve_weight,fraction_reserve_zero,fraction_reserve_at_cap,fraction_reserve_above_cap,average_risky_exposure,average_effective_equity_exposure,average_leverage,average_total_safe_asset_weight,average_risky_sleeve_leverage,fraction_at_1x,fraction_at_2x,fraction_at_3x,fraction_sleeve_at_1x,fraction_sleeve_at_2x,fraction_sleeve_at_3x,reserve_accumulation_trades,reserve_deployment_trades,reserve_rebalance_sell_trades,leverage_state_trades,traded_transition_days,total_charged_transitions,reserve_turnover,risky_sleeve_turnover,net_asset_turnover,sum_dollar_costs,direct_log_cost_drag,direct_wealth_cost_drag,total_trading_cost_drag,cost_cagr_drag,rolling_20y_min_terminal_multiple,rolling_20y_median_terminal_multiple,rolling_30y_min_terminal_multiple,rolling_30y_median_terminal_multiple
HWM_GRID,UPRO,LAG1,10,staged,0.15,0.05,rule,1986-09-26,1986-09-29,2026-09-02,10059,0.1744492115,-0.7746656072,614.8666376,39.93429158,0.372891609,0.5358144153,5130,1999-07-16,2009-03-09,2013-08-01,True,1606,5130,2000,-0.4971828276,1995,1.215777839,-0.5464941926,-0.1830942759,-0.1266405476,0.03792600323,240,0.04860116489,0.1290676344,0.1298341311,120,0.1339519501,0.1563273155,0,0,0.00570913762,0.000137478049,0.4606819763,0,0,0.9942908624,2.500036036,2.500036036,0.00570913762,2.514862312,0.1454418928,0,0.3250820161,0.2425688438,0,0.7574311562,576,107,0,261,877,877,0.636357745,260.009824,260.4490727,12.42349167,0.2605786795,0.2293944768,0.2273235029,0.007609111781,2.583489595,11.33871264,43.44244924,78.10569256
HWM_GRID,UPRO,LAG1,10,staged,0.15,0.1,rule,1986-09-26,1986-09-29,2026-09-02,10059,0.1745369581,-0.7738458929,616.7038312,39.93429158,0.3702389318,0.5371207097,5130,1999-07-16,2009-03-09,2013-08-01,True,1606,5130,2000,-0.4969813427,1995,1.20370117,-0.5464941926,-0.1805366036,-0.1263472277,0.03799099689,240,0.04862461702,0.1285540136,0.1299628924,120,0.1340193608,0.1561052462,0,0,0.01138440448,0.0003616489473,0.4600854956,0,0,0.9886155955,2.485256894,2.485256894,0.01138440448,2.514862312,0.1452430659,0,0.3148424297,0.2425688438,0,0.7574311562,578,107,0,261,879,879,1.27143136,259.0345904,259.9147295,12.42309544,0.2600433911,0.2289818702,0.2247914671,0.007512837087,2.584645443,11.23609895,43.51999612,77.65702474
HWM_GRID,UPRO,LAG1,10,staged,0.15,0.15,rule,1986-09-26,1986-09-29,2026-09-02,10059,0.1746065027,-0.7730281809,618.1637205,39.93429158,0.3676586895,0.5383938585,5130,1999-07-16,2009-03-09,2013-08-01,True,1606,5130,2000,-0.4967816212,1995,1.191660173,-0.5464941926,-0.1780411291,-0.1260557093,0.03805696064,240,0.04864926553,0.1280285156,0.1300804214,120,0.1340762116,0.1557956667,0,0,0.0170268499,0.0008326876815,0.457798986,0,0.00178944229,0.9829731501,2.470524416,2.470524416,0.0170268499,2.514862312,0.1452430659,0,0.3125559201,0.2425688438,0,0.7574311562,582,107,0,261,883,883,1.905140853,258.073715,259.3961955,12.4190153,0.2595239446,0.2285812636,0.2222297553,0.007415627325,2.585860785,11.131986,43.58549912,77.00499531
HWM_GRID,UPRO,LAG1,10,staged,0.2,0.05,rule,1986-09-26,1986-09-29,2026-09-02,10059,0.1744492115,-0.7746656072,614.8666376,39.93429158,0.372891609,0.5358144153,5130,1999-07-16,2009-03-09,2013-08-01,True,1606,5130,2000,-0.4971828276,1995,1.215777839,-0.5464941926,-0.1830942759,-0.1266405476,0.03792600323,240,0.04860116489,0.1290676344,0.1298341311,120,0.1339519501,0.1563273155,0,0,0.00570913762,0.000137478049,0.4606819763,0,0,0.9942908624,2.500036036,2.500036036,0.00570913762,2.514862312,0.1454418928,0,0.3250820161,0.2425688438,0,0.7574311562,576,107,0,261,877,877,0.636357745,260.009824,260.4490727,12.42349167,0.2605786795,0.2293944768,0.2273235029,0.007609111781,2.583489595,11.33871264,43.44244924,78.10569256
HWM_GRID,UPRO,LAG1,10,staged,0.2,0.1,rule,1986-09-26,1986-09-29,2026-09-02,10059,0.1745369581,-0.7738458929,616.7038312,39.93429158,0.3702389318,0.5371207097,5130,1999-07-16,2009-03-09,2013-08-01,True,1606,5130,2000,-0.4969813427,1995,1.20370117,-0.5464941926,-0.1805366036,-0.1263472277,0.03799099689,240,0.04862461702,0.1285540136,0.1299628924,120,0.1340193608,0.1561052462,0,0,0.01138440448,0.0003616489473,0.4600854956,0,0,0.9886155955,2.485256894,2.485256894,0.01138440448,2.514862312,0.1452430659,0,0.3148424297,0.2425688438,0,0.7574311562,578,107,0,261,879,879,1.27143136,259.0345904,259.9147295,12.42309544,0.2600433911,0.2289818702,0.2247914671,0.007512837087,2.584645443,11.23609895,43.51999612,77.65702474
HWM_GRID,UPRO,LAG1,10,staged,0.2,0.15,rule,1986-09-26,1986-09-29,2026-09-02,10059,0.1746065027,-0.7730281809,618.1637205,39.93429158,0.3676586895,0.5383938585,5130,1999-07-16,2009-03-09,2013-08-01,True,1606,5130,2000,-0.4967816212,1995,1.191660173,-0.5464941926,-0.1780411291,-0.1260557093,0.03805696064,240,0.04864926553,0.1280285156,0.1300804214,120,0.1340762116,0.1557956667,0,0,0.0170268499,0.0008326876815,0.457798986,0,0,0.9829731501,2.470524416,2.470524416,0.0170268499,2.514862312,0.1452430659,0,0.3125559201,0.2425688438,0,0.7574311562,582,107,0,261,883,883,1.905140853,258.073715,259.3961955,12.4190153,0.2595239446,0.2285812636,0.2222297553,0.007415627325,2.585860785,11.131986,43.58549912,77.00499531
HWM_RESERVE_HOLD_ONLY,UPRO,LAG1,10,hold,0.15,0.1,rule,1986-09-26,1986-09-29,2026-09-02,10059,0.1602397355,-0.6624475358,378.1534521,39.93429158,0.31852952,0.5293115037,5109,1999-07-16,2002-10-09,2013-07-11,True,3928,5109,2000,-0.4294460687,1995,1.076184181,-0.4695536334,-0.1374399011,-0.09378139262,0.0379132908,240,0.04661372844,0.1212283969,0.1197614872,120,0.1235529202,0.1435933378,0,0,0.1553202739,0.1332410877,0.0002982403817,0,0.4042151307,0.8446797261,2.149258658,2.149258658,0.1553202739,2.514862312,0.0002982403817,0,0,0.2425688438,0,0.7574311562,583,0,0,261,843,843,0.5930256165,214.4954017,215.08779,7.785410217,0.2151765871,0.1936009721,0.1769126506,0.005670365688,2.48730213,9.863228578,32.95150419,56.0051895
ASYMMETRIC_RESERVE_BAND_HOLD_ONLY,UPRO,LAG1,10,hold,0.2,0.1,rule,1986-09-26,1986-09-29,2026-09-02,10059,0.1636693196,-0.7179702085,425.4590928,39.93429158,0.338137986,0.5265415328,5117,1999-07-16,2009-03-09,2013-07-19,True,1593,5117,2000,-0.4632802284,1995,1.091997116,-0.5077008389,-0.1603623485,-0.1090984752,0.03823211765,240,0.04765270153,0.1222398909,0.1226568291,120,0.1265617765,0.146969354,0,0,0.100372244,0.09750882708,0,0,0.009941346058,0.899627756,2.275953365,2.275953365,0.100372244,2.514862312,0,0,0,0.2425688438,0,0.7574311562,7,0,0,261,268,268,0.3532134963,231.4782836,231.8314971,8.732507301,0.2319343191,0.2070017935,0.2070017935,0.006778137812,2.537153507,10.03955121,35.70435593,61.20817148
MATCHED_FIXED_FOR_HWM_RESERVE,UPRO,LAG1,25,none,0,0,quarterly,1986-09-26,1986-09-29,2026-09-02,10059,0.162867902,-0.8035921934,413.9133428,39.93429158,0.3756612594,0.5083020152,5248,1999-07-16,2009-03-09,2013-11-27,True,1724,5248,2000,-0.5129988387,1995,1.22788602,-0.5566084725,-0.1968966858,-0.1390501767,0.02615354587,240,0.03674977888,0.1175757595,0.1183239324,120,0.1224617114,0.1446944516,0,0,0,0,1,,,1,2.514862312,2.514862312,0,2.514862312,0.2425688438,0,0.7574311562,0.2425688438,0,0.7574311562,0,0,0,261,261,261,0,261,261,22.65835733,0.6533169869,0.4796829736,0.4796829736,0.01918075409,2.058159501,9.240025723,32.00477284,57.66869242
MATCHED_FIXED_FOR_ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,25,none,0.05,0,quarterly,1986-09-26,1986-09-29,2026-09-02,10059,0.1595567922,-0.7782790714,369.3655946,39.93429158,0.356643727,0.507545906,5234,1999-07-16,2009-03-09,2013-11-13,True,1710,5234,2000,-0.4909598137,1995,1.153271541,-0.5342510749,-0.1834003223,-0.1292095698,0.02901876666,240,0.03880711392,0.1160111588,0.1167580498,120,0.1207061247,0.1417755724,0,0,0.04926913927,0.04867711971,0,,,0.9507308607,2.393213817,2.393213817,0.04926913927,2.514862312,0,0,0,0.2425688438,0,0.7574311562,101,0,59,261,417,417,1.071247398,246.5363381,247.5799019,20.17964316,0.619678708,0.4618826974,0.4618826974,0.01813370491,2.141402482,8.984678406,30.53656002,53.41458949
MATCHED_FIXED_FOR_HWM_DRAWDOWN,UPRO,LAG1,25,none,0.05,0,quarterly,1986-09-26,1986-09-29,2026-09-02,10059,0.1595567922,-0.7782790714,369.3655946,39.93429158,0.356643727,0.507545906,5234,1999-07-16,2009-03-09,2013-11-13,True,1710,5234,2000,-0.4909598137,1995,1.153271541,-0.5342510749,-0.1834003223,-0.1292095698,0.02901876666,240,0.03880711392,0.1160111588,0.1167580498,120,0.1207061247,0.1417755724,0,0,0.04926913927,0.04867711971,0,,,0.9507308607,2.393213817,2.393213817,0.04926913927,2.514862312,0,0,0,0.2425688438,0,0.7574311562,101,0,59,261,417,417,1.071247398,246.5363381,247.5799019,20.17964316,0.619678708,0.4618826974,0.4618826974,0.01813370491,2.141402482,8.984678406,30.53656002,53.41458949
MATCHED_FIXED_FOR_BAND_DRAWDOWN,UPRO,LAG1,25,none,0.05,0,quarterly,1986-09-26,1986-09-29,2026-09-02,10059,0.1595567922,-0.7782790714,369.3655946,39.93429158,0.356643727,0.507545906,5234,1999-07-16,2009-03-09,2013-11-13,True,1710,5234,2000,-0.4909598137,1995,1.153271541,-0.5342510749,-0.1834003223,-0.1292095698,0.02901876666,240,0.03880711392,0.1160111588,0.1167580498,120,0.1207061247,0.1417755724,0,0,0.04926913927,0.04867711971,0,,,0.9507308607,2.393213817,2.393213817,0.04926913927,2.514862312,0,0,0,0.2425688438,0,0.7574311562,101,0,59,261,417,417,1.071247398,246.5363381,247.5799019,20.17964316,0.619678708,0.4618826974,0.4618826974,0.01813370491,2.141402482,8.984678406,30.53656002,53.41458949
FIXED_90_10,UPRO,LAG1,25,none,0.1,0,monthly,1986-09-26,1986-09-29,2026-09-02,10059,0.1552822109,-0.7528899655,318.7163254,39.93429158,0.3374750727,0.505379543,5212,1999-07-16,2009-03-09,2013-10-22,True,1688,5212,2000,-0.4669239465,1995,1.073792558,-0.5120264632,-0.1709897443,-0.1200325664,0.02983799485,240,0.03919319728,0.1132058455,0.1146896169,120,0.1184135072,0.1378296959,0,0,0.09947229014,0.09922480459,0,,,0.9005277099,2.266444362,2.266444362,0.09947229014,2.514862312,0,0,0,0.2425688438,0,0.7574311562,284,0,196,261,728,728,3.418140366,233.4477751,236.725596,17.76119361,0.5924676484,0.4470389137,0.4470389137,0.01726761413,2.157376294,8.543531956,28.71697143,48.15343552
FIXED_85_15,UPRO,LAG1,25,none,0.15,0,monthly,1986-09-26,1986-09-29,2026-09-02,10059,0.1509769063,-0.7237125416,274.5691907,39.93429158,0.3184707871,0.5039351686,5178,1999-07-16,2009-03-09,2013-09-18,True,1654,5178,2000,-0.4429027558,1995,1.000345004,-0.4884983985,-0.158166484,-0.110665547,0.0312720732,240,0.0400254101,0.110780419,0.1124264417,120,0.1159416961,0.1340892703,0,0,0.149216114,0.1489013334,0,,,0.850783886,2.142065072,2.142065072,0.149216114,2.514862312,0,0,0,0.2425688438,0,0.7574311562,284,0,196,261,728,728,4.839798468,219.8117942,224.4544068,15.44757835,0.5617156814,0.4297701087,0.4297701087,0.01630403678,2.192194097,8.178793903,26.8726419,43.60064945
FIXED_90_10,UPRO,LAG1,25,none,0.1,0,annual,1986-09-26,1986-09-29,2026-09-02,10059,0.1568247306,-0.7445708405,336.1594803,39.93429158,0.3396351423,0.5083367291,5207,1999-07-16,2009-03-09,2013-10-17,True,1683,5207,2000,-0.4567126947,1995,1.110787399,-0.5005663897,-0.1692382345,-0.1174170849,0.03347915915,240,0.04252264483,0.1155722875,0.1156344626,120,0.1195049742,0.1398321555,0,0,0.09636830156,0.09515230096,0,,,0.9036316984,2.283544891,2.283544891,0.09636830156,2.514862312,0,0,0,0.2425688438,0,0.7574311562,26,0,14,261,299,299,1.14392869,231.1738825,232.2805644,18.05123199,0.5813425863,0.4408528409,0.4408528409,0.01696362523,2.29990524,8.914241209,29.56976958,50.75299103
FIXED_85_15,UPRO,LAG1,25,none,0.15,0,annual,1986-09-26,1986-09-29,2026-09-02,10059,0.1531966749,-0.7108852563,296.5293506,39.93429158,0.3217460793,0.5081749889,5117,1999-07-16,2009-03-09,2013-07-19,True,1593,5117,2000,-0.4284372993,1995,1.052251715,-0.4720399736,-0.1558642775,-0.1070496148,0.03639483025,240,0.04472229539,0.113948344,0.1137687285,120,0.117496798,0.1369105991,0,0,0.1444473669,0.1431138809,0,,,0.8555526331,2.167120582,2.167120582,0.1444473669,2.514862312,0,0,0,0.2425688438,0,0.7574311562,26,0,14,261,299,299,1.623870594,216.6688629,218.2405131,15.79869988,0.546164858,0.4208332567,0.4208332567,0.0158801415,2.398928265,8.658235229,28.0191314,46.98330898
HWM_GRID,UPRO,LAG1,25,staged,0.1,0.05,rule,1986-09-26,1986-09-29,2026-09-02,10059,0.1630832953,-0.802866464,416.9860699,39.93429158,0.3730510186,0.5096613276,5248,1999-07-16,2009-03-09,2013-11-27,True,1724,5248,2000,-0.5128051855,1995,1.216700475,-0.5566084725,-0.1942629226,-0.13875619,0.02632927523,240,0.03689178699,0.1172019288,0.1185845971,120,0.1226639391,0.1446218123,0,0,0.005354622751,0,0.5011432548,0,0,0.9946453772,2.501054666,2.501054666,0.005354622751,2.514862312,0.1530967293,0,0.3480465255,0.2425688438,0,0.7574311562,537,97,0,261,835,835,0.6008674462,260.0458813,260.4567497,22.7315828,0.6519529475,0.4789727563,0.4759915141,0.01897502799,2.063805144,9.178404539,32.1782171,57.55799234
HWM_GRID,UPRO,LAG1,25,staged,0.1,0.1,rule,1986-09-26,1986-09-29,2026-09-02,10059,0.1632837227,-0.8021361948,419.8652679,39.93429158,0.3705142968,0.5110004354,5243,1999-07-16,2009-03-09,2013-11-22,True,1719,5243,2000,-0.5126115544,1995,1.205525062,-0.5566084725,-0.1916941389,-0.1384615015,0.0265073664,240,0.03703620386,0.1168142985,0.1188361462,120,0.1228576781,0.1445371605,0,0,0.01067661084,0.0001422592978,0.4764887166,0,0.001888855751,0.9893233892,2.487292266,2.487292266,0.01067661084,2.514862312,0.1452430659,0,0.3312456507,0.2425688438,0,0.7574311562,543,107,0,261,844,844,1.201345029,259.1051138,259.9290807,22.80001477,0.6506280649,0.4782819989,0.4722213129,0.01876607248,2.069561637,9.114921879,32.34523284,57.42993607
HWM_GRID,UPRO,LAG1,25,staged,0.1,0.15,rule,1986-09-26,1986-09-29,2026-09-02,10059,0.1633718088,-0.8014130415,421.1367719,39.93429158,0.368114226,0.5120658029,5243,1999-07-16,2009-03-09,2013-11-22,True,1719,5243,2000,-0.512421016,1995,1.19436562,-0.5566084725,-0.1897353963,-0.1381707597,0.02668763914,240,0.03718301109,0.1162274943,0.1189542255,120,0.1229181273,0.1443087584,0,0,0.01585904441,0.0003389350966,0.4760910627,0.001192961527,0.01530967293,0.9841409556,2.473818472,2.473818472,0.01585904441,2.514862312,0.1452430659,0,0.3308479968,0.2425688438,0,0.7574311562,545,107,0,261,846,846,1.779596207,258.2261187,259.4531766,22.78987742,0.6494330611,0.4776581713,0.4684034331,0.01855414588,2.075429041,9.019610325,32.39751534,57.06591766
HWM_GRID,UPRO,LAG1,25,staged,0.15,0.05,rule,1986-09-26,1986-09-29,2026-09-02,10059,0.1630832953,-0.802866464,416.9860699,39.93429158,0.3730510186,0.5096613276,5248,1999-07-16,2009-03-09,2013-11-27,True,1724,5248,2000,-0.5128051855,1995,1.216700475,-0.5566084725,-0.1942629226,-0.13875619,0.02632927523,240,0.03689178699,0.1172019288,0.1185845971,120,0.1226639391,0.1446218123,0,0,0.005354622751,0,0.5011432548,0,0,0.9946453772,2.501054666,2.501054666,0.005354622751,2.514862312,0.1530967293,0,0.3480465255,0.2425688438,0,0.7574311562,537,97,0,261,835,835,0.6008674462,260.0458813,260.4567497,22.7315828,0.6519529475,0.4789727563,0.4759915141,0.01897502799,2.063805144,9.178404539,32.1782171,57.55799234
HWM_GRID,UPRO,LAG1,25,staged,0.15,0.1,rule,1986-09-26,1986-09-29,2026-09-02,10059,0.1632837227,-0.8021361948,419.8652679,39.93429158,0.3705142968,0.5110004354,5243,1999-07-16,2009-03-09,2013-11-22,True,1719,5243,2000,-0.5126115544,1995,1.205525062,-0.5566084725,-0.1916941389,-0.1384615015,0.0265073664,240,0.03703620386,0.1168142985,0.1188361462,120,0.1228576781,0.1445371605,0,0,0.01067661084,0.0001422592978,0.4764887166,0,0,0.9893233892,2.487292266,2.487292266,0.01067661084,2.514862312,0.1452430659,0,0.3312456507,0.2425688438,0,0.7574311562,543,107,0,261,844,844,1.201345029,259.1051138,259.9290807,22.80001477,0.6506280649,0.4782819989,0.4722213129,0.01876607248,2.069561637,9.114921879,32.34523284,57.42993607
HWM_GRID,UPRO,LAG1,25,staged,0.15,0.15,rule,1986-09-26,1986-09-29,2026-09-02,10059,0.163468815,-0.8014119924,422.5413808,39.93429158,0.3680496032,0.5123158849,5243,1999-07-16,2009-03-09,2013-11-22,True,1719,5243,2000,-0.5124207407,1995,1.19436562,-0.5566084725,-0.1891905035,-0.1381703424,0.02668763046,240,0.03718300233,0.1164133266,0.1190784206,120,0.1230427623,0.1444357677,0,0,0.01596396487,0.0003389352077,0.4760910627,0,0.00178944229,0.9840360351,2.473582905,2.473582905,0.01596396487,2.514862312,0.1452430659,0,0.3308479968,0.2425688438,0,0.7574311562,545,107,0,261,846,846,1.801327385,258.1777421,259.4169436,22.86356804,0.6493422045,0.4776107109,0.4683607235,0.01855331502,2.075428691,9.04969414,32.50557012,57.25624846
HWM_GRID,UPRO,LAG1,25,staged,0.2,0.05,rule,1986-09-26,1986-09-29,2026-09-02,10059,0.1630832953,-0.802866464,416.9860699,39.93429158,0.3730510186,0.5096613276,5248,1999-07-16,2009-03-09,2013-11-27,True,1724,5248,2000,-0.5128051855,1995,1.216700475,-0.5566084725,-0.1942629226,-0.13875619,0.02632927523,240,0.03689178699,0.1172019288,0.1185845971,120,0.1226639391,0.1446218123,0,0,0.005354622751,0,0.5011432548,0,0,0.9946453772,2.501054666,2.501054666,0.005354622751,2.514862312,0.1530967293,0,0.3480465255,0.2425688438,0,0.7574311562,537,97,0,261,835,835,0.6008674462,260.0458813,260.4567497,22.7315828,0.6519529475,0.4789727563,0.4759915141,0.01897502799,2.063805144,9.178404539,32.1782171,57.55799234
HWM_GRID,UPRO,LAG1,25,staged,0.2,0.1,rule,1986-09-26,1986-09-29,2026-09-02,10059,0.1632837227,-0.8021361948,419.8652679,39.93429158,0.3705142968,0.5110004354,5243,1999-07-16,2009-03-09,2013-11-22,True,1719,5243,2000,-0.5126115544,1995,1.205525062,-0.5566084725,-0.1916941389,-0.1384615015,0.0265073664,240,0.03703620386,0.1168142985,0.1188361462,120,0.1228576781,0.1445371605,0,0,0.01067661084,0.0001422592978,0.4764887166,0,0,0.9893233892,2.487292266,2.487292266,0.01067661084,2.514862312,0.1452430659,0,0.3312456507,0.2425688438,0,0.7574311562,543,107,0,261,844,844,1.201345029,259.1051138,259.9290807,22.80001477,0.6506280649,0.4782819989,0.4722213129,0.01876607248,2.069561637,9.114921879,32.34523284,57.42993607
HWM_GRID,UPRO,LAG1,25,staged,0.2,0.15,rule,1986-09-26,1986-09-29,2026-09-02,10059,0.163468815,-0.8014119924,422.5413808,39.93429158,0.3680496032,0.5123158849,5243,1999-07-16,2009-03-09,2013-11-22,True,1719,5243,2000,-0.5124207407,1995,1.19436562,-0.5566084725,-0.1891905035,-0.1381703424,0.02668763046,240,0.03718300233,0.1164133266,0.1190784206,120,0.1230427623,0.1444357677,0,0,0.01596396487,0.0003389352077,0.4760910627,0,0,0.9840360351,2.473582905,2.473582905,0.01596396487,2.514862312,0.1452430659,0,0.3308479968,0.2425688438,0,0.7574311562,545,107,0,261,846,846,1.801327385,258.1777421,259.4169436,22.86356804,0.6493422045,0.4776107109,0.4683607235,0.01855331502,2.075428691,9.04969414,32.50557012,57.25624846
HWM_RESERVE_HOLD_ONLY,UPRO,LAG1,25,hold,0.15,0.1,rule,1986-09-26,1986-09-29,2026-09-02,10059,0.1516737208,-0.6949671787,281.2861976,39.93429158,0.3203056073,0.5050188353,5219,1999-07-16,2009-03-09,2013-10-29,True,1695,5219,2000,-0.4451918481,1995,1.082694421,-0.4804031494,-0.1476410391,-0.1040240944,0.02889772668,240,0.03763310891,0.1120395214,0.1110903781,120,0.114873659,0.1347971007,0,0,0.1503996283,0.1253824486,0.0002982403817,0,0.3806541406,0.8496003717,2.161727225,2.161727225,0.1503996283,2.514862312,0.0002982403817,0,0,0.2425688438,0,0.7574311562,544,0,0,261,804,804,0.5636800862,215.817201,216.3802437,15.45025599,0.5415128983,0.4181327199,0.3877535441,0.01423638043,2.093516636,8.363820607,26.11164814,44.4321654
ASYMMETRIC_RESERVE_BAND_HOLD_ONLY,UPRO,LAG1,25,hold,0.2,0.1,rule,1986-09-26,1986-09-29,2026-09-02,10059,0.1535644857,-0.7492669917,300.3297901,39.93429158,0.3381745912,0.5007125539,5235,1999-07-16,2009-03-09,2013-11-14,True,1711,5235,2000,-0.4783882825,1995,1.091997116,-0.5175915912,-0.1705940174,-0.1199351862,0.02795632634,240,0.037283671,0.1115488143,0.1126353509,120,0.1165054405,0.1366181878,0,0,0.100372244,0.09750882708,0,0,0.009941346058,0.899627756,2.275953365,2.275953365,0.100372244,2.514862312,0,0,0,0.2425688438,0,0.7574311562,7,0,0,261,268,268,0.3532134963,231.4782836,231.8314971,16.56547644,0.5802219522,0.4402258903,0.4402258903,0.01688297165,2.079461217,8.292712697,27.2829186,46.62254682
MATCHED_FIXED_FOR_HWM_RESERVE,UPRO,LAG1,50,none,0,0,quarterly,1986-09-26,1986-09-29,2026-09-02,10059,0.1439514242,-0.8429042471,215.0133687,39.93429158,0.375813631,0.4645806529,5515,1999-07-16,2009-03-09,2014-08-21,True,1991,5515,2000,-0.5379981645,1995,1.22788602,-0.5729990521,-0.215227695,-0.1589072899,0.006894994542,240,0.01729236054,0.09768055216,0.09958753538,120,0.1036559901,0.1247747196,0,0,0,0,1,,,1,2.514862312,2.514862312,0,2.514862312,0.2425688438,0,0.7574311562,0.2425688438,0,0.7574311562,0,0,0,261,261,261,0,261,261,27.22945025,1.308273416,0.7297136742,0.7297136742,0.03809723191,1.40901515,6.449645199,19.27837302,34.04916749
MATCHED_FIXED_FOR_ASYMMETRIC_RESERVE_BAND,UPRO,LAG1,50,none,0.05,0,quarterly,1986-09-26,1986-09-29,2026-09-02,10059,0.1416604926,-0.8204748524,198.4715376,39.93429158,0.3567888766,0.4638616144,5451,1999-07-16,2009-03-09,2014-06-18,True,1927,5451,2000,-0.5154904037,1995,1.153099897,-0.550433524,-0.201028247,-0.1482118736,0.01071350613,240,0.02032772804,0.09738053116,0.09901171211,120,0.1028970484,0.1230062775,0,0,0.04926913927,0.04867711971,0,,,0.9507308607,2.393213817,2.393213817,0.04926913927,2.514862312,0,0,0,0.2425688438,0,0.7574311562,101,0,59,261,417,417,1.071247398,246.5363381,247.5799019,24.93320016,1.24081993,0.7108529597,0.7108529597,0.03603000461,1.495525356,6.414330731,18.88458568,32.48422037
MATCHED_FIXED_FOR_HWM_DRAWDOWN,UPRO,LAG1,50,none,0.05,0,quarterly,1986-09-26,1986-09-29,2026-09-02,10059,0.1416604926,-0.8204748524,198.4715376,39.93429158,0.3567888766,0.4638616144,5451,1999-07-16,2009-03-09,2014-06-18,True,1927,5451,2000,-0.5154904037,1995,1.153099897,-0.550433524,-0.201028247,-0.1482118736,0.01071350613,240,0.02032772804,0.09738053116,0.09901171211,120,0.1028970484,0.1230062775,0,0,0.04926913927,0.04867711971,0,,,0.9507308607,2.393213817,2.393213817,0.04926913927,2.514862312,0,0,0,0.2425688438,0,0.7574311562,101,0,59,261,417,417,1.071247398,246.5363381,247.5799019,24.93320016,1.24081993,0.7108529597,0.7108529597,0.03603000461,1.495525356,6.414330731,18.88458568,32.48422037
MATCHED_FIXED_FOR_BAND_DRAWDOWN,UPRO,LAG1,50,none,0.05,0,quarterly,1986-09-26,1986-09-29,2026-09-02,10059,0.1416604926,-0.8204748524,198.4715376,39.93429158,0.3567888766,0.4638616144,5451,1999-07-16,2009-03-09,2014-06-18,True,1927,5451,2000,-0.5154904037,1995,1.153099897,-0.550433524,-0.201028247,-0.1482118736,0.01071350613,240,0.02032772804,0.09738053116,0.09901171211,120,0.1028970484,0.1230062775,0,0,0.04926913927,0.04867711971,0,,,0.9507308607,2.393213817,2.393213817,0.04926913927,2.514862312,0,0,0,0.2425688438,0,0.7574311562,101,0,59,261,417,417,1.071247398,246.5363381,247.5799019,24.93320016,1.24081993,0.7108529597,0.7108529597,0.03603000461,1.495525356,6.414330731,18.88458568,32.48422037
FIXED_90_10,UPRO,LAG1,50,none,0.1,0,monthly,1986-09-26,1986-09-29,2026-09-02,10059,0.1382315152,-0.7979081606,176.0067891,39.93429158,0.3376117232,0.4612410519,5435,1999-07-16,2009-03-09,2014-06-02,True,1911,5435,2000,-0.4913998174,1995,1.073438638,-0.5280968035,-0.1880862574,-0.1383268549,0.012365593,240,0.02156207351,0.09570413817,0.09776437054,120,0.1014317179,0.1202289759,0,0,0.09947229014,0.09922480459,0,,,0.9005277099,2.266444362,2.266444362,0.09947229014,2.514862312,0,0,0,0.2425688438,0,0.7574311562,284,0,196,261,728,728,3.418140366,233.4477751,236.725596,22.48280941,1.186246525,0.6946347032,0.6946347032,0.03431830991,1.532128598,6.2222953,18.1461626,30.1680184
FIXED_85_15,UPRO,LAG1,50,none,0.15,0,monthly,1986-09-26,1986-09-29,2026-09-02,10059,0.1348675572,-0.7715224477,156.385641,39.93429158,0.3185996322,0.4595891835,5414,1999-07-16,2009-03-09,2014-05-12,True,1890,5414,2000,-0.4669900459,1995,0.9998594785,-0.5043307718,-0.1745964996,-0.1281422159,0.01470917563,240,0.02332192827,0.09425260563,0.09641721588,120,0.09987338372,0.1173650203,0,0,0.149216114,0.1489013334,0,,,0.850783886,2.142065072,2.142065072,0.149216114,2.514862312,0,0,0,0.2425688438,0,0.7574311562,284,0,196,261,728,728,4.839798468,219.8117942,224.4544068,20.07773995,1.124593957,0.675215683,0.675215683,0.03241338588,1.585789764,6.059824261,17.39554482,27.9244885
