return_end,execution_close,signal_close,reason,stage,transfer_to_reserve,net_deployed,asset,favorable,streak,row,series,fund,lag,cost_bps,deployment,cap,harvest,rebalance,remaining_tagged_risky_wealth_at_sample_end
1987-10-20,1987-10-19,1987-10-19,deployment,drawdown_20_30,-0.04378205541,0.04377274508,SP500_1X,False,0,268,HWM_DRAWDOWN,UPRO,LAG1,50,drawdown,0.15,0.1,rule,6.204820492
2001-03-13,2001-03-12,2001-03-12,deployment,drawdown_20,-0.4642614975,0.464154551,SP500_1X,False,0,3652,HWM_DRAWDOWN,UPRO,LAG1,50,drawdown,0.15,0.1,rule,8.279267605
2001-09-18,2001-09-17,2001-09-17,deployment,drawdown_30,-0.5915234373,0.5913327551,SP500_1X,False,0,3779,HWM_DRAWDOWN,UPRO,LAG1,50,drawdown,0.15,0.1,rule,11.90656855
2002-07-19,2002-07-18,2002-07-18,deployment,drawdown_40,-0.6006215155,0.6003703922,SP500_1X,False,0,3989,HWM_DRAWDOWN,UPRO,LAG1,50,drawdown,0.15,0.1,rule,16.11517169
2008-07-15,2008-07-14,2008-07-14,deployment,drawdown_20,-0.122483477,0.1224744955,SP500_1X,False,0,5496,HWM_DRAWDOWN,UPRO,LAG1,50,drawdown,0.15,0.1,rule,2.763382529
2008-10-07,2008-10-06,2008-10-06,deployment,drawdown_30,-0.1536150619,0.1535988772,SP500_1X,False,0,5555,HWM_DRAWDOWN,UPRO,LAG1,50,drawdown,0.15,0.1,rule,4.007759227
2008-10-10,2008-10-09,2008-10-09,deployment,drawdown_40,-0.1536236966,0.1536050435,SP500_1X,False,0,5558,HWM_DRAWDOWN,UPRO,LAG1,50,drawdown,0.15,0.1,rule,4.653217667
2008-11-21,2008-11-20,2008-11-20,deployment,drawdown_50,-0.1843572308,0.1843250445,SP500_1X,False,0,5588,HWM_DRAWDOWN,UPRO,LAG1,50,drawdown,0.15,0.1,rule,6.730810453
2020-03-13,2020-03-12,2020-03-12,deployment,drawdown_20,-0.7628299436,0.7627411983,SP500_1X,False,0,8432,HWM_DRAWDOWN,UPRO,LAG1,50,drawdown,0.15,0.1,rule,5.075596485
2020-03-23,2020-03-20,2020-03-20,deployment,drawdown_30,-0.9535806327,0.953432503,SP500_1X,False,0,8438,HWM_DRAWDOWN,UPRO,LAG1,50,drawdown,0.15,0.1,rule,6.824945996
2022-06-14,2022-06-13,2022-06-13,deployment,drawdown_20,-1.584283532,1.584110262,SP500_1X,False,0,9000,HWM_DRAWDOWN,UPRO,LAG1,50,drawdown,0.15,0.1,rule,5.026491201
1987-10-20,1987-10-19,1987-10-19,deployment,drawdown_20_30,-0.04702705861,0.04701604236,SP500_1X,False,0,268,BAND_DRAWDOWN,UPRO,LAG1,50,drawdown,0.2,0.1,rule,6.517079405
2001-03-13,2001-03-12,2001-03-12,deployment,drawdown_20,-0.3979281195,0.3978472094,SP500_1X,False,0,3652,BAND_DRAWDOWN,UPRO,LAG1,50,drawdown,0.2,0.1,rule,6.693857088
2001-09-18,2001-09-17,2001-09-17,deployment,drawdown_30,-0.5070069569,0.5068622431,SP500_1X,False,0,3779,BAND_DRAWDOWN,UPRO,LAG1,50,drawdown,0.2,0.1,rule,9.626299979
2002-07-19,2002-07-18,2002-07-18,deployment,drawdown_40,-0.5148051076,0.5146134961,SP500_1X,False,0,3989,BAND_DRAWDOWN,UPRO,LAG1,50,drawdown,0.2,0.1,rule,13.03657414
2008-07-15,2008-07-14,2008-07-14,deployment,drawdown_20,-0.1046670489,0.1046602407,SP500_1X,False,0,5496,BAND_DRAWDOWN,UPRO,LAG1,50,drawdown,0.2,0.1,rule,2.233152224
2008-10-07,2008-10-06,2008-10-06,deployment,drawdown_30,-0.1312702381,0.131257957,SP500_1X,False,0,5555,BAND_DRAWDOWN,UPRO,LAG1,50,drawdown,0.2,0.1,rule,3.238734487
2008-10-10,2008-10-09,2008-10-09,deployment,drawdown_40,-0.1312776169,0.1312634511,SP500_1X,False,0,5558,BAND_DRAWDOWN,UPRO,LAG1,50,drawdown,0.2,0.1,rule,3.760295414
2008-11-21,2008-11-20,2008-11-20,deployment,drawdown_50,-0.1575496756,0.1575252135,SP500_1X,False,0,5588,BAND_DRAWDOWN,UPRO,LAG1,50,drawdown,0.2,0.1,rule,5.439449533
2020-03-13,2020-03-12,2020-03-12,deployment,drawdown_20,-0.5816447285,0.5815869844,SP500_1X,False,0,8432,BAND_DRAWDOWN,UPRO,LAG1,50,drawdown,0.2,0.1,rule,3.86134321
2020-03-23,2020-03-20,2020-03-20,deployment,drawdown_30,-0.7270888523,0.7269923713,SP500_1X,False,0,8438,BAND_DRAWDOWN,UPRO,LAG1,50,drawdown,0.2,0.1,rule,5.192100935
2022-06-14,2022-06-13,2022-06-13,deployment,drawdown_20,-1.084013174,1.083920148,SP500_1X,False,0,9000,BAND_DRAWDOWN,UPRO,LAG1,50,drawdown,0.2,0.1,rule,3.458625618
1986-11-24,1986-11-21,1986-11-20,deployment,recovery_1_of_3,-0.006011949575,0.006011949575,UPRO,True,1,40,HWM_RESERVE,UPRO,LAG2,0,staged,0.15,0.1,rule,2.963133792
1986-12-23,1986-12-22,1986-12-19,deployment,recovery_2_of_3,-0.0060406414,0.0060406414,UPRO,True,21,60,HWM_RESERVE,UPRO,LAG2,0,staged,0.15,0.1,rule,3.593244812
1987-02-20,1987-02-19,1987-02-18,deployment,recovery_3_of_3,-0.01592255551,0.01592255551,UPRO,True,61,100,HWM_RESERVE,UPRO,LAG2,0,staged,0.15,0.1,rule,6.70829275
1988-06-08,1988-06-07,1988-06-06,deployment,recovery_1_of_3,-0.02372918473,0.02372918473,UPRO,True,1,428,HWM_RESERVE,UPRO,LAG2,0,staged,0.15,0.1,rule,12.51407614
1988-06-10,1988-06-09,1988-06-08,deployment,recovery_1_of_3,-0.01582518327,0.01582518327,UPRO,True,1,430,HWM_RESERVE,UPRO,LAG2,0,staged,0.15,0.1,rule,7.824475783
1988-07-11,1988-07-08,1988-07-07,deployment,recovery_2_of_3,-0.0159094004,0.0159094004,UPRO,True,21,450,HWM_RESERVE,UPRO,LAG2,0,staged,0.15,0.1,rule,7.986844073
1988-08-26,1988-08-25,1988-08-24,deployment,recovery_1_of_3,-0.005352900072,0.005352900072,UPRO,True,1,484,HWM_RESERVE,UPRO,LAG2,0,staged,0.15,0.1,rule,3.133866553
1988-09-07,1988-09-06,1988-09-02,deployment,recovery_1_of_3,-0.003577428083,0.003577428083,UPRO,True,1,491,HWM_RESERVE,UPRO,LAG2,0,staged,0.15,0.1,rule,1.968559539
1988-10-05,1988-10-04,1988-10-03,deployment,recovery_2_of_3,-0.003597991926,0.003597991926,UPRO,True,21,511,HWM_RESERVE,UPRO,LAG2,0,staged,0.15,0.1,rule,1.884250495
1988-11-25,1988-11-23,1988-11-22,deployment,recovery_1_of_3,-0.001212126915,0.001212126915,UPRO,True,1,547,HWM_RESERVE,UPRO,LAG2,0,staged,0.15,0.1,rule,0.6788356911
1988-12-23,1988-12-22,1988-12-21,deployment,recovery_2_of_3,-0.001220153263,0.001220153263,UPRO,True,21,567,HWM_RESERVE,UPRO,LAG2,0,staged,0.15,0.1,rule,0.6333235138
1989-02-22,1989-02-21,1989-02-17,deployment,recovery_3_of_3,-0.001237823223,0.001237823223,UPRO,True,61,607,HWM_RESERVE,UPRO,LAG2,0,staged,0.15,0.1,rule,0.5363107511
1990-03-12,1990-03-09,1990-03-08,deployment,recovery_1_of_3,-0.007737992872,0.007737992872,UPRO,True,1,872,HWM_RESERVE,UPRO,LAG2,0,staged,0.15,0.1,rule,2.74315657
1990-03-20,1990-03-19,1990-03-16,deployment,recovery_1_of_3,-0.005170312846,0.005170312846,UPRO,True,1,878,HWM_RESERVE,UPRO,LAG2,0,staged,0.15,0.1,rule,1.797323176
1990-03-29,1990-03-28,1990-03-27,deployment,recovery_1_of_3,-0.003453833743,0.003453833743,UPRO,True,1,885,HWM_RESERVE,UPRO,LAG2,0,staged,0.15,0.1,rule,1.264602292
1990-04-05,1990-04-04,1990-04-03,deployment,recovery_1_of_3,-0.002306125973,0.002306125973,UPRO,True,1,890,HWM_RESERVE,UPRO,LAG2,0,staged,0.15,0.1,rule,0.8642880752
1990-04-11,1990-04-10,1990-04-09,deployment,recovery_1_of_3,-0.001539448832,0.001539448832,UPRO,True,1,894,HWM_RESERVE,UPRO,LAG2,0,staged,0.15,0.1,rule,0.5790998732
1990-05-10,1990-05-09,1990-05-08,deployment,recovery_1_of_3,-0.001032879996,0.001032879996,UPRO,True,1,914,HWM_RESERVE,UPRO,LAG2,0,staged,0.15,0.1,rule,0.3975439388
1990-06-08,1990-06-07,1990-06-06,deployment,recovery_2_of_3,-0.001039437197,0.001039437197,UPRO,True,21,934,HWM_RESERVE,UPRO,LAG2,0,staged,0.15,0.1,rule,0.3393581205
1990-08-06,1990-08-03,1990-08-02,deployment,recovery_3_of_3,-0.001052372436,0.001052372436,UPRO,True,61,974,HWM_RESERVE,UPRO,LAG2,0,staged,0.15,0.1,rule,0.4117049407
1992-03-13,1992-03-12,1992-03-11,deployment,recovery_3_of_3,-0.02663918156,0.02663918156,UPRO,True,61,1380,HWM_RESERVE,UPRO,LAG2,0,staged,0.15,0.1,rule,7.33683918
1993-01-18,1993-01-15,1993-01-14,deployment,recovery_3_of_3,-0.01725932557,0.01725932557,UPRO,True,61,1594,HWM_RESERVE,UPRO,LAG2,0,staged,0.15,0.1,rule,4.059744104
1994-06-16,1994-06-15,1994-06-14,deployment,recovery_1_of_3,-0.02424142112,0.02424142112,UPRO,True,1,1951,HWM_RESERVE,UPRO,LAG2,0,staged,0.15,0.1,rule,5.092327798
1994-08-03,1994-08-02,1994-08-01,deployment,recovery_1_of_3,-0.01625397968,0.01625397968,UPRO,True,1,1984,HWM_RESERVE,UPRO,LAG2,0,staged,0.15,0.1,rule,3.385817255
1994-08-05,1994-08-04,1994-08-03,deployment,recovery_1_of_3,-0.01083862212,0.01083862212,UPRO,True,1,1986,HWM_RESERVE,UPRO,LAG2,0,staged,0.15,0.1,rule,2.25937082
1994-08-16,1994-08-15,1994-08-12,deployment,recovery_1_of_3,-0.007235594489,0.007235594489,UPRO,True,1,1993,HWM_RESERVE,UPRO,LAG2,0,staged,0.15,0.1,rule,1.506121773
1994-09-14,1994-09-13,1994-09-12,deployment,recovery_2_of_3,-0.007262531482,0.007262531482,UPRO,True,21,2013,HWM_RESERVE,UPRO,LAG2,0,staged,0.15,0.1,rule,1.457596425
1994-09-29,1994-09-28,1994-09-27,deployment,recovery_1_of_3,-0.002425625409,0.002425625409,UPRO,True,1,2024,HWM_RESERVE,UPRO,LAG2,0,staged,0.15,0.1,rule,0.5050156624
1994-10-13,1994-10-12,1994-10-11,deployment,recovery_1_of_3,-0.001620140109,0.001620140109,UPRO,True,1,2034,HWM_RESERVE,UPRO,LAG2,0,staged,0.15,0.1,rule,0.3541067273
1994-11-10,1994-11-09,1994-11-08,deployment,recovery_2_of_3,-0.0016265585,0.0016265585,UPRO,True,21,2054,HWM_RESERVE,UPRO,LAG2,0,staged,0.15,0.1,rule,0.357101875
1994-12-20,1994-12-19,1994-12-16,deployment,recovery_1_of_3,-0.0005455377674,0.0005455377674,UPRO,True,1,2081,HWM_RESERVE,UPRO,LAG2,0,staged,0.15,0.1,rule,0.1303571162
1994-12-23,1994-12-22,1994-12-21,deployment,recovery_1_of_3,-0.0003638603941,0.0003638603941,UPRO,True,1,2084,HWM_RESERVE,UPRO,LAG2,0,staged,0.15,0.1,rule,0.08693289269
1995-01-24,1995-01-23,1995-01-20,deployment,recovery_2_of_3,-0.0003657076645,0.0003657076645,UPRO,True,21,2104,HWM_RESERVE,UPRO,LAG2,0,staged,0.15,0.1,rule,0.08449487912
1995-03-22,1995-03-21,1995-03-20,deployment,recovery_3_of_3,-0.0003691071047,0.0003691071047,UPRO,True,61,2144,HWM_RESERVE,UPRO,LAG2,0,staged,0.15,0.1,rule,0.07166358456
1996-07-19,1996-07-18,1996-07-17,deployment,recovery_1_of_3,-0.1319436113,0.1319436113,UPRO,True,1,2480,HWM_RESERVE,UPRO,LAG2,0,staged,0.15,0.1,rule,14.95524688
1996-07-30,1996-07-29,1996-07-26,deployment,recovery_1_of_3,-0.08810265309,0.08810265309,UPRO,True,1,2487,HWM_RESERVE,UPRO,LAG2,0,staged,0.15,0.1,rule,10.77069543
1996-08-01,1996-07-31,1996-07-30,deployment,recovery_1_of_3,-0.058752314,0.058752314,UPRO,True,1,2489,HWM_RESERVE,UPRO,LAG2,0,staged,0.15,0.1,rule,6.98488745
1996-08-29,1996-08-28,1996-08-27,deployment,recovery_2_of_3,-0.05898610961,0.05898610961,UPRO,True,21,2509,HWM_RESERVE,UPRO,LAG2,0,staged,0.15,0.1,rule,6.29418465
1996-10-25,1996-10-24,1996-10-23,deployment,recovery_3_of_3,-0.08824194173,0.08824194173,UPRO,True,61,2549,HWM_RESERVE,UPRO,LAG2,0,staged,0.15,0.1,rule,8.133822389
1998-09-25,1998-09-24,1998-09-23,deployment,recovery_1_of_3,-0.6147139598,0.6147139598,UPRO,True,1,3032,HWM_RESERVE,UPRO,LAG2,0,staged,0.15,0.1,rule,27.30993963
1998-10-26,1998-10-23,1998-10-22,deployment,recovery_1_of_3,-0.4111475502,0.4111475502,UPRO,True,1,3053,HWM_RESERVE,UPRO,LAG2,0,staged,0.15,0.1,rule,17.70811052
1998-10-28,1998-10-27,1998-10-26,deployment,recovery_1_of_3,-0.274218423,0.274218423,UPRO,True,1,3055,HWM_RESERVE,UPRO,LAG2,0,staged,0.15,0.1,rule,11.8447282
1998-11-02,1998-10-30,1998-10-29,deployment,recovery_1_of_3,-0.1828757159,0.1828757159,UPRO,True,1,3058,HWM_RESERVE,UPRO,LAG2,0,staged,0.15,0.1,rule,7.617515984
1998-12-01,1998-11-30,1998-11-27,deployment,recovery_2_of_3,-0.1835776042,0.1835776042,UPRO,True,21,3078,HWM_RESERVE,UPRO,LAG2,0,staged,0.15,0.1,rule,6.510918892
1999-01-29,1999-01-28,1999-01-27,deployment,recovery_3_of_3,-0.3587009361,0.3587009361,UPRO,True,61,3118,HWM_RESERVE,UPRO,LAG2,0,staged,0.15,0.1,rule,10.28006705
1999-10-08,1999-10-07,1999-10-06,deployment,recovery_1_of_3,-0.2290584252,0.2290584252,UPRO,True,1,3293,HWM_RESERVE,UPRO,LAG2,0,staged,0.15,0.1,rule,7.108035558
1999-11-01,1999-10-29,1999-10-28,deployment,recovery_1_of_3,-0.1531662413,0.1531662413,UPRO,True,1,3309,HWM_RESERVE,UPRO,LAG2,0,staged,0.15,0.1,rule,4.865908335
1999-11-30,1999-11-29,1999-11-26,deployment,recovery_2_of_3,-0.1538433199,0.1538433199,UPRO,True,21,3329,HWM_RESERVE,UPRO,LAG2,0,staged,0.15,0.1,rule,4.482168382
2000-01-27,2000-01-26,2000-01-25,deployment,recovery_3_of_3,-0.1551622992,0.1551622992,UPRO,True,61,3369,HWM_RESERVE,UPRO,LAG2,0,staged,0.15,0.1,rule,4.703334583
2007-08-08,2007-08-07,2007-08-06,deployment,recovery_1_of_3,-0.05799119497,0.05799119497,UPRO,True,1,5261,HWM_RESERVE,UPRO,LAG2,0,staged,0.15,0.1,rule,1.504846803
2007-08-24,2007-08-23,2007-08-22,deployment,recovery_1_of_3,-0.03873209003,0.03873209003,UPRO,True,1,5273,HWM_RESERVE,UPRO,LAG2,0,staged,0.15,0.1,rule,1.091864145
2007-08-31,2007-08-30,2007-08-29,deployment,recovery_1_of_3,-0.02584230474,0.02584230474,UPRO,True,1,5278,HWM_RESERVE,UPRO,LAG2,0,staged,0.15,0.1,rule,0.7329774573
2007-09-05,2007-09-04,2007-08-31,deployment,recovery_1_of_3,-0.01723757151,0.01723757151,UPRO,True,1,5280,HWM_RESERVE,UPRO,LAG2,0,staged,0.15,0.1,rule,0.4682160031
2007-09-13,2007-09-12,2007-09-11,deployment,recovery_1_of_3,-0.01150220406,0.01150220406,UPRO,True,1,5286,HWM_RESERVE,UPRO,LAG2,0,staged,0.15,0.1,rule,0.3332154476
2007-10-11,2007-10-10,2007-10-09,deployment,recovery_2_of_3,-0.01153670961,0.01153670961,UPRO,True,21,5306,HWM_RESERVE,UPRO,LAG2,0,staged,0.15,0.1,rule,0.2819355644
2007-12-07,2007-12-06,2007-12-05,deployment,recovery_1_of_3,-0.003867090799,0.003867090799,UPRO,True,1,5346,HWM_RESERVE,UPRO,LAG2,0,staged,0.15,0.1,rule,0.1113108369
2007-12-14,2007-12-13,2007-12-12,deployment,recovery_1_of_3,-0.002579561736,0.002579561736,UPRO,True,1,5351,HWM_RESERVE,UPRO,LAG2,0,staged,0.15,0.1,rule,0.07758189449
2007-12-27,2007-12-26,2007-12-24,deployment,recovery_1_of_3,-0.001721547225,0.001721547225,UPRO,True,1,5359,HWM_RESERVE,UPRO,LAG2,0,staged,0.15,0.1,rule,0.05462531896
2009-06-03,2009-06-02,2009-06-01,deployment,recovery_1_of_3,-0.00116535687,0.00116535687,UPRO,True,1,5719,HWM_RESERVE,UPRO,LAG2,0,staged,0.15,0.1,rule,0.05806447871
2009-06-26,2009-06-25,2009-06-24,deployment,recovery_1_of_3,-0.0007769931061,0.0007769931061,UPRO,True,1,5736,HWM_RESERVE,UPRO,LAG2,0,staged,0.15,0.1,rule,0.04444991908
2009-07-13,2009-07-10,2009-07-09,deployment,recovery_1_of_3,-0.000518034849,0.000518034849,UPRO,True,1,5746,HWM_RESERVE,UPRO,LAG2,0,staged,0.15,0.1,rule,0.03403013957
2009-07-15,2009-07-14,2009-07-13,deployment,recovery_1_of_3,-0.0003453634763,0.0003453634763,UPRO,True,1,5748,HWM_RESERVE,UPRO,LAG2,0,staged,0.15,0.1,rule,0.02099366991
2009-08-12,2009-08-11,2009-08-10,deployment,recovery_2_of_3,-0.0003454124287,0.0003454124287,UPRO,True,21,5768,HWM_RESERVE,UPRO,LAG2,0,staged,0.15,0.1,rule,0.01594698351
2009-10-08,2009-10-07,2009-10-06,deployment,recovery_3_of_3,-0.000345486535,0.000345486535,UPRO,True,61,5808,HWM_RESERVE,UPRO,LAG2,0,staged,0.15,0.1,rule,0.01333714344
2012-11-21,2012-11-20,2012-11-19,deployment,recovery_1_of_3,-0.03946564114,0.03946564114,UPRO,True,1,6594,HWM_RESERVE,UPRO,LAG2,0,staged,0.15,0.1,rule,0.9925753235
2012-12-20,2012-12-19,2012-12-18,deployment,recovery_2_of_3,-0.03946828382,0.03946828382,UPRO,True,21,6614,HWM_RESERVE,UPRO,LAG2,0,staged,0.15,0.1,rule,0.8944562506
2013-02-20,2013-02-19,2013-02-15,deployment,recovery_3_of_3,-0.4374346099,0.4374346099,UPRO,True,61,6654,HWM_RESERVE,UPRO,LAG2,0,staged,0.15,0.1,rule,8.250102362
2014-10-23,2014-10-22,2014-10-21,deployment,recovery_1_of_3,-1.713722421,1.713722421,UPRO,True,1,7077,HWM_RESERVE,UPRO,LAG2,0,staged,0.15,0.1,rule,18.45515183
2014-11-20,2014-11-19,2014-11-18,deployment,recovery_2_of_3,-1.71374908,1.71374908,UPRO,True,21,7097,HWM_RESERVE,UPRO,LAG2,0,staged,0.15,0.1,rule,15.32456167
2015-01-21,2015-01-20,2015-01-16,deployment,recovery_3_of_3,-2.225591401,2.225591401,UPRO,True,61,7137,HWM_RESERVE,UPRO,LAG2,0,staged,0.15,0.1,rule,20.89154101
2015-07-14,2015-07-13,2015-07-10,deployment,recovery_1_of_3,-0.1927261503,0.1927261503,UPRO,True,1,7257,HWM_RESERVE,UPRO,LAG2,0,staged,0.15,0.1,rule,1.702073638
2015-08-11,2015-08-10,2015-08-07,deployment,recovery_2_of_3,-0.1927333787,0.1927333787,UPRO,True,21,7277,HWM_RESERVE,UPRO,LAG2,0,staged,0.15,0.1,rule,1.691258673
2015-10-27,2015-10-26,2015-10-23,deployment,recovery_1_of_3,-0.06424847566,0.06424847566,UPRO,True,1,7331,HWM_RESERVE,UPRO,LAG2,0,staged,0.15,0.1,rule,0.6523461874
2015-11-20,2015-11-19,2015-11-18,deployment,recovery_1_of_3,-0.04283495924,0.04283495924,UPRO,True,1,7349,HWM_RESERVE,UPRO,LAG2,0,staged,0.15,0.1,rule,0.4528148881
2015-12-08,2015-12-07,2015-12-04,deployment,recovery_1_of_3,-0.02855913153,0.02855913153,UPRO,True,1,7360,HWM_RESERVE,UPRO,LAG2,0,staged,0.15,0.1,rule,0.2996662566
2015-12-18,2015-12-17,2015-12-16,deployment,recovery_1_of_3,-0.01904074409,0.01904074409,UPRO,True,1,7368,HWM_RESERVE,UPRO,LAG2,0,staged,0.15,0.1,rule,0.2089920704
2015-12-28,2015-12-24,2015-12-23,deployment,recovery_1_of_3,-0.01269434095,0.01269434095,UPRO,True,1,7373,HWM_RESERVE,UPRO,LAG2,0,staged,0.15,0.1,rule,0.1432005767
2015-12-31,2015-12-30,2015-12-29,deployment,recovery_1_of_3,-0.008463190329,0.008463190329,UPRO,True,1,7376,HWM_RESERVE,UPRO,LAG2,0,staged,0.15,0.1,rule,0.09577687491
2016-03-15,2016-03-14,2016-03-11,deployment,recovery_1_of_3,-0.005645412059,0.005645412059,UPRO,True,1,7426,HWM_RESERVE,UPRO,LAG2,0,staged,0.15,0.1,rule,0.06830926377
2016-03-18,2016-03-17,2016-03-16,deployment,recovery_1_of_3,-0.003763711626,0.003763711626,UPRO,True,1,7429,HWM_RESERVE,UPRO,LAG2,0,staged,0.15,0.1,rule,0.04473633647
2016-04-18,2016-04-15,2016-04-14,deployment,recovery_2_of_3,-0.003764481675,0.003764481675,UPRO,True,21,7449,HWM_RESERVE,UPRO,LAG2,0,staged,0.15,0.1,rule,0.04221744892
2016-06-14,2016-06-13,2016-06-10,deployment,recovery_3_of_3,-0.003766090325,0.003766090325,UPRO,True,61,7489,HWM_RESERVE,UPRO,LAG2,0,staged,0.15,0.1,rule,0.04221763273
2018-04-05,2018-04-04,2018-04-03,deployment,recovery_1_of_3,-2.83423416,2.83423416,UPRO,True,1,7944,HWM_RESERVE,UPRO,LAG2,0,staged,0.15,0.1,rule,17.77076133
2018-05-03,2018-05-02,2018-05-01,deployment,recovery_2_of_3,-2.838131461,2.838131461,UPRO,True,21,7964,HWM_RESERVE,UPRO,LAG2,0,staged,0.15,0.1,rule,18.08777653
2018-06-29,2018-06-28,2018-06-27,deployment,recovery_3_of_3,-2.846626877,2.846626877,UPRO,True,61,8004,HWM_RESERVE,UPRO,LAG2,0,staged,0.15,0.1,rule,16.60767889
2018-10-16,2018-10-15,2018-10-12,deployment,recovery_1_of_3,-0.08209730841,0.08209730841,UPRO,True,1,8079,HWM_RESERVE,UPRO,LAG2,0,staged,0.15,0.1,rule,0.4610246011
2018-10-18,2018-10-17,2018-10-16,deployment,recovery_1_of_3,-0.05473846587,0.05473846587,UPRO,True,1,8081,HWM_RESERVE,UPRO,LAG2,0,staged,0.15,0.1,rule,0.2888521117
2018-11-09,2018-11-08,2018-11-07,deployment,recovery_1_of_3,-0.03654359846,0.03654359846,UPRO,True,1,8097,HWM_RESERVE,UPRO,LAG2,0,staged,0.15,0.1,rule,0.2005802896
2018-12-06,2018-12-04,2018-12-03,deployment,recovery_1_of_3,-0.02440371312,0.02440371312,UPRO,True,1,8114,HWM_RESERVE,UPRO,LAG2,0,staged,0.15,0.1,rule,0.1480694664
2019-02-14,2019-02-13,2019-02-12,deployment,recovery_1_of_3,-0.01634578596,0.01634578596,UPRO,True,1,8161,HWM_RESERVE,UPRO,LAG2,0,staged,0.15,0.1,rule,0.09716820133
2019-03-13,2019-03-12,2019-03-11,deployment,recovery_1_of_3,-0.01091693946,0.01091693946,UPRO,True,1,8179,HWM_RESERVE,UPRO,LAG2,0,staged,0.15,0.1,rule,0.06463939505
2019-04-10,2019-04-09,2019-04-08,deployment,recovery_2_of_3,-0.01093740229,0.01093740229,UPRO,True,21,8199,HWM_RESERVE,UPRO,LAG2,0,staged,0.15,0.1,rule,0.05875366117
2019-06-06,2019-06-05,2019-06-04,deployment,recovery_1_of_3,-0.003659521756,0.003659521756,UPRO,True,1,8238,HWM_RESERVE,UPRO,LAG2,0,staged,0.15,0.1,rule,0.02218735236
2019-07-05,2019-07-03,2019-07-02,deployment,recovery_2_of_3,-0.003665677695,0.003665677695,UPRO,True,21,8258,HWM_RESERVE,UPRO,LAG2,0,staged,0.15,0.1,rule,0.01903733033
2019-08-30,2019-08-29,2019-08-28,deployment,recovery_3_of_3,-0.00367749204,0.00367749204,UPRO,True,61,8298,HWM_RESERVE,UPRO,LAG2,0,staged,0.15,0.1,rule,0.02048668339
2020-03-04,2020-03-03,2020-03-02,deployment,recovery_1_of_3,-1.79419761,1.79419761,UPRO,True,1,8425,HWM_RESERVE,UPRO,LAG2,0,staged,0.15,0.1,rule,10.03048824
2020-03-06,2020-03-05,2020-03-04,deployment,recovery_1_of_3,-1.196186346,1.196186346,UPRO,True,1,8427,HWM_RESERVE,UPRO,LAG2,0,staged,0.15,0.1,rule,6.14275181
2020-05-29,2020-05-28,2020-05-27,deployment,recovery_1_of_3,-0.7977419889,0.7977419889,UPRO,True,1,8485,HWM_RESERVE,UPRO,LAG2,0,staged,0.15,0.1,rule,4.215722776
2020-06-16,2020-06-15,2020-06-12,deployment,recovery_1_of_3,-0.5318693749,0.5318693749,UPRO,True,1,8497,HWM_RESERVE,UPRO,LAG2,0,staged,0.15,0.1,rule,2.794310421
2020-07-01,2020-06-30,2020-06-29,deployment,recovery_1_of_3,-0.3546024436,0.3546024436,UPRO,True,1,8508,HWM_RESERVE,UPRO,LAG2,0,staged,0.15,0.1,rule,1.869641096
2020-07-30,2020-07-29,2020-07-28,deployment,recovery_2_of_3,-0.3546396913,0.3546396913,UPRO,True,21,8528,HWM_RESERVE,UPRO,LAG2,0,staged,0.15,0.1,rule,1.615983288
2020-09-25,2020-09-24,2020-09-23,deployment,recovery_3_of_3,-2.673206666,2.673206666,UPRO,True,61,8568,HWM_RESERVE,UPRO,LAG2,0,staged,0.15,0.1,rule,12.55743426
2022-02-02,2022-02-01,2022-01-31,deployment,recovery_1_of_3,-10.89382069,10.89382069,UPRO,True,1,8909,HWM_RESERVE,UPRO,LAG2,0,staged,0.15,0.1,rule,22.57621341
2022-02-17,2022-02-16,2022-02-15,deployment,recovery_1_of_3,-7.26345574,7.26345574,UPRO,True,1,8920,HWM_RESERVE,UPRO,LAG2,0,staged,0.15,0.1,rule,16.38100522
2022-03-24,2022-03-23,2022-03-22,deployment,recovery_1_of_3,-4.84409621,4.84409621,UPRO,True,1,8944,HWM_RESERVE,UPRO,LAG2,0,staged,0.15,0.1,rule,11.61055208
2022-03-28,2022-03-25,2022-03-24,deployment,recovery_1_of_3,-3.229487293,3.229487293,UPRO,True,1,8946,HWM_RESERVE,UPRO,LAG2,0,staged,0.15,0.1,rule,7.382416239
2022-04-11,2022-04-08,2022-04-07,deployment,recovery_1_of_3,-2.153473121,2.153473121,UPRO,True,1,8956,HWM_RESERVE,UPRO,LAG2,0,staged,0.15,0.1,rule,5.088281836
2022-12-02,2022-12-01,2022-11-30,deployment,recovery_1_of_3,-1.458844532,1.458844532,UPRO,True,1,9119,HWM_RESERVE,UPRO,LAG2,0,staged,0.15,0.1,rule,3.887349247
2023-01-18,2023-01-17,2023-01-13,deployment,recovery_1_of_3,-0.9781285604,0.9781285604,UPRO,True,1,9149,HWM_RESERVE,UPRO,LAG2,0,staged,0.15,0.1,rule,2.85070762
2023-01-24,2023-01-23,2023-01-20,deployment,recovery_1_of_3,-0.6525872318,0.6525872318,UPRO,True,1,9153,HWM_RESERVE,UPRO,LAG2,0,staged,0.15,0.1,rule,1.980819046
