series,fund,lag,cost_bps,deployment,cap,harvest,rebalance,period,entry_close,first_return,last_return,observations,cagr,max_drawdown,terminal_multiple,years,annualized_volatility,sharpe,longest_underwater_calendar_days,max_drawdown_peak,max_drawdown_trough,max_drawdown_recovery,max_drawdown_recovered,max_drawdown_recovery_days_from_trough,max_drawdown_recovery_days_from_peak,worst_calendar_year,worst_calendar_year_return,best_calendar_year,best_calendar_year_return,worst_rolling_1y_cagr,worst_rolling_5y_cagr,worst_rolling_10y_cagr,switch_count,switches_per_year,terminal_ratio_vs_no_reserve
ASYMMETRIC_RESERVE_BAND,SSO,LAG1,0,staged,0.2,0.1,rule,2010_latest,2009-12-31,2010-01-04,2026-09-02,4192,0.198309284336,-0.433143501433,20.4082015519,16.6707734428,0.256978409942,0.776074816811,760,2020-02-19,2020-03-23,2020-08-26,True,156,189,2022,-0.299320820439,2013,0.637521792129,-0.3152255668,0.042965111597,0.117237348511,0,0,0.881756539811
HWM_DRAWDOWN,SSO,LAG1,0,drawdown,0.15,0.1,rule,1987_1999,1986-12-31,1987-01-02,1999-12-31,3286,0.243607815149,-0.429853760637,17.0145295922,12.9993155373,0.251447028672,0.774967484586,692,1987-08-25,1987-10-19,1989-07-17,True,637,692,1990,-0.166850333504,1995,0.683749593118,-0.361182704358,0.0578152889097,0.162721907337,0,0,0.859296090973
HWM_DRAWDOWN,SSO,LAG1,0,drawdown,0.15,0.1,rule,2000_2009,1999-12-31,2000-01-03,2009-12-31,2515,-0.00981400932584,-0.607242975907,0.906070336076,10.0013689254,0.271219905338,-0.00257026821753,2512,2007-07-13,2009-03-09,,False,,,2008,-0.35289745095,2009,0.511652729091,-0.466659552851,-0.114565611571,-0.00981400932584,0,0,1.13525996014
HWM_DRAWDOWN,SSO,LAG1,0,drawdown,0.15,0.1,rule,2010_2019,2009-12-31,2010-01-04,2019-12-31,2516,0.185696386046,-0.320152589446,5.49077562886,9.99863107461,0.238666019987,0.810716050057,546,2010-04-23,2010-08-26,2011-02-01,True,159,284,2011,-0.0908061806566,2013,0.684494025388,-0.160345592687,0.112860845832,0.185696386046,0,0,0.932849325298
HWM_DRAWDOWN,SSO,LAG1,0,drawdown,0.15,0.1,rule,2020_latest,2019-12-31,2020-01-02,2026-09-02,1676,0.219371448966,-0.421446898928,3.75588080979,6.67214236824,0.275044794792,0.755761008075,760,2020-02-19,2020-03-23,2020-08-26,True,156,189,2022,-0.284950879264,2021,0.558742039019,-0.300310072354,0.150879687133,,0,0,0.955164014308
HWM_DRAWDOWN,SSO,LAG1,0,drawdown,0.15,0.1,rule,2010_latest,2009-12-31,2010-01-04,2026-09-02,4192,0.199061069987,-0.421446898928,20.6226988153,16.6707734428,0.253807539585,0.785008357736,760,2020-02-19,2020-03-23,2020-08-26,True,156,189,2022,-0.284950879264,2013,0.684494025388,-0.300310072354,0.0457576649377,0.120490221852,0,0,0.891024106297
BAND_DRAWDOWN,SSO,LAG1,0,drawdown,0.2,0.1,rule,1987_1999,1986-12-31,1987-01-02,1999-12-31,3286,0.243209316138,-0.419167801399,16.9437921297,12.9993155373,0.249104851556,0.778511718167,689,1987-08-25,1987-10-19,1989-07-14,True,634,689,1990,-0.152122816698,1995,0.689659839613,-0.350101544416,0.0589536202438,0.162338964212,0,0,0.855723589913
BAND_DRAWDOWN,SSO,LAG1,0,drawdown,0.2,0.1,rule,2000_2009,1999-12-31,2000-01-03,2009-12-31,2515,-0.00791501384986,-0.587948102495,0.92360026312,10.0013689254,0.272708029645,0.0059519538121,2584,2007-07-13,2009-03-09,,False,,,2008,-0.330446325566,2009,0.511652729091,-0.44905606327,-0.10574864543,-0.00791501384986,0,0,1.15722406544
BAND_DRAWDOWN,SSO,LAG1,0,drawdown,0.2,0.1,rule,2010_2019,2009-12-31,2010-01-04,2019-12-31,2516,0.181685999533,-0.320152589446,5.30788678508,9.99863107461,0.236206107508,0.802312308455,546,2010-04-23,2010-08-26,2011-02-01,True,159,284,2011,-0.0915065823929,2013,0.630699277783,-0.1587183519,0.109172965524,0.181685999533,0,0,0.901777625041
BAND_DRAWDOWN,SSO,LAG1,0,drawdown,0.2,0.1,rule,2020_latest,2019-12-31,2020-01-02,2026-09-02,1676,0.215127475988,-0.43511536548,3.66951756679,6.67214236824,0.277090079219,0.739654486226,760,2020-02-19,2020-03-23,2020-08-27,True,157,190,2022,-0.289166313436,2021,0.550308494637,-0.304660409349,0.148654914987,,0,0,0.933200840809
BAND_DRAWDOWN,SSO,LAG1,0,drawdown,0.2,0.1,rule,2010_latest,2009-12-31,2010-01-04,2026-09-02,4192,0.194958374156,-0.43511536548,19.4773838004,16.6707734428,0.253315374192,0.772501692615,760,2020-02-19,2020-03-23,2020-08-27,True,157,190,2022,-0.289166313436,2013,0.630699277783,-0.304660409349,0.0402426901605,0.11432136666,0,0,0.841539637911
NO_RESERVE,SSO,LAG1,10,staged,0.15,0.1,rule,1987_1999,1986-12-31,1987-01-02,1999-12-31,3286,0.253077929082,-0.449371020218,18.7779416973,12.9993155373,0.271223054488,0.765727307372,694,1987-08-25,1987-10-19,1989-07-19,True,639,694,1990,-0.190840240211,1995,0.748832811145,-0.382093505136,0.0487716041581,0.164001914132,0,0,1
NO_RESERVE,SSO,LAG1,10,staged,0.15,0.1,rule,2000_2009,1999-12-31,2000-01-03,2009-12-31,2515,-0.0304759196111,-0.64119122485,0.733782926323,10.0013689254,0.288547976516,-0.0587476514636,3570,2000-03-23,2009-03-09,,False,,,2008,-0.376033884163,2009,0.510141076362,-0.492242286745,-0.130332609646,-0.0304759196111,0,0,1
NO_RESERVE,SSO,LAG1,10,staged,0.15,0.1,rule,2010_2019,2009-12-31,2010-01-04,2019-12-31,2516,0.187534059656,-0.327593631305,5.57645959512,9.99863107461,0.248022535328,0.79566327312,551,2010-04-23,2010-08-26,2011-02-07,True,165,290,2018,-0.102386781235,2013,0.705373768395,-0.177750632467,0.112368765114,0.187534059656,0,0,1
NO_RESERVE,SSO,LAG1,10,staged,0.15,0.1,rule,2020_latest,2019-12-31,2020-01-02,2026-09-02,1676,0.221173689578,-0.459460238084,3.79307496317,6.67214236824,0.297977877035,0.724878602105,780,2020-02-19,2020-03-23,2020-09-01,True,162,195,2022,-0.318278294176,2021,0.604506432733,-0.334133136672,0.151089924833,,0,0,1
NO_RESERVE,SSO,LAG1,10,staged,0.15,0.1,rule,2010_latest,2009-12-31,2010-01-04,2026-09-02,4192,0.200884970386,-0.459460238084,21.1519292734,16.6707734428,0.269078675219,0.761129362125,780,2020-02-19,2020-03-23,2020-09-01,True,162,195,2022,-0.318278294176,2013,0.705373768395,-0.334133136672,0.0371344273687,0.115446541506,0,0,1
FIXED_90_10,SSO,LAG1,10,staged,0.15,0.1,quarterly,1987_1999,1986-12-31,1987-01-02,1999-12-31,3286,0.235934980692,-0.408017567531,15.6992949115,12.9993155373,0.243648000431,0.766276204863,689,1987-08-25,1987-10-19,1989-07-14,True,634,689,1990,-0.163462429049,1995,0.667810737443,-0.341957882478,0.0542913927079,0.155615028459,0,0,0.836049827212
FIXED_90_10,SSO,LAG1,10,staged,0.15,0.1,quarterly,2000_2009,1999-12-31,2000-01-03,2009-12-31,2515,-0.0222752772176,-0.588273607329,0.79827508803,10.0013689254,0.258036109545,-0.0653877533719,2626,2007-07-13,2009-03-09,,False,,,2008,-0.342431749487,2009,0.456907186866,-0.451895867379,-0.113401277448,-0.0222752772176,0,0,1.08788997317
FIXED_90_10,SSO,LAG1,10,staged,0.15,0.1,quarterly,2010_2019,2009-12-31,2010-01-04,2019-12-31,2516,0.170881834455,-0.297786278101,4.84213499435,9.99863107461,0.223064493076,0.794678324102,551,2010-04-23,2010-08-26,2011-02-04,True,162,287,2011,-0.0903753608294,2013,0.622821348252,-0.160795592232,0.103425361754,0.170881834455,0,0,0.868317058834
FIXED_90_10,SSO,LAG1,10,staged,0.15,0.1,quarterly,2020_latest,2019-12-31,2020-01-02,2026-09-02,1676,0.205558574238,-0.41720625922,3.48096778736,6.67214236824,0.267485547633,0.726659091472,767,2020-02-19,2020-03-23,2020-08-28,True,158,191,2022,-0.28778991774,2021,0.535491480178,-0.302853165914,0.142013319273,,0,0,0.91771658118
FIXED_90_10,SSO,LAG1,10,staged,0.15,0.1,quarterly,2010_latest,2009-12-31,2010-01-04,2026-09-02,4192,0.184639151708,-0.41720625922,16.8553159373,16.6707734428,0.241777758007,0.761470165734,767,2020-02-19,2020-03-23,2020-08-28,True,158,191,2022,-0.28778991774,2013,0.622821348252,-0.302853165914,0.0392409050291,0.108244246425,0,0,0.796868962614
FIXED_85_15,SSO,LAG1,10,staged,0.15,0.1,quarterly,1987_1999,1986-12-31,1987-01-02,1999-12-31,3286,0.227108183727,-0.387014808308,14.3026412419,12.9993155373,0.229956008792,0.766471822085,672,1987-08-25,1987-10-19,1989-06-27,True,617,672,1990,-0.149771217166,1995,0.628362642836,-0.321540136063,0.0567201339424,0.151199064693,0,0,0.761672470415
FIXED_85_15,SSO,LAG1,10,staged,0.15,0.1,quarterly,2000_2009,1999-12-31,2000-01-03,2009-12-31,2515,-0.0183619112725,-0.564946211087,0.830812446179,10.0013689254,0.242973925789,-0.0685362980388,2612,2007-07-19,2009-03-09,,False,,,2008,-0.325204591112,2009,0.430442552395,-0.430906656016,-0.104999698272,-0.0183619112725,0,0,1.1322319127
FIXED_85_15,SSO,LAG1,10,staged,0.15,0.1,quarterly,2010_2019,2009-12-31,2010-01-04,2019-12-31,2516,0.162399549282,-0.282648861261,4.50261550174,9.99863107461,0.210616339563,0.794143155032,551,2010-04-23,2010-08-26,2011-02-01,True,159,284,2011,-0.0845285177192,2013,0.582614572065,-0.152244435065,0.0987874955,0.162399549282,0,0,0.807432641613
FIXED_85_15,SSO,LAG1,10,staged,0.15,0.1,quarterly,2020_latest,2019-12-31,2020-01-02,2026-09-02,1676,0.19739738939,-0.395787809533,3.32672669063,6.67214236824,0.252387933424,0.727417149972,765,2020-02-19,2020-03-23,2020-08-28,True,158,191,2022,-0.272267600501,2021,0.501733669992,-0.286882203561,0.137254343188,,0,0,0.877052713943
FIXED_85_15,SSO,LAG1,10,staged,0.15,0.1,quarterly,2010_latest,2009-12-31,2010-01-04,2026-09-02,4192,0.17628225265,-0.395787809533,14.9789711673,16.6707734428,0.228210158779,0.761543529861,765,2020-02-19,2020-03-23,2020-08-28,True,158,191,2022,-0.272267600501,2013,0.582614572065,-0.286882203561,0.0398141280131,0.104259675197,0,0,0.708160989653
HWM_RESERVE,SSO,LAG1,10,staged,0.15,0.1,rule,1987_1999,1986-12-31,1987-01-02,1999-12-31,3286,0.251772544306,-0.440987060994,18.5252351824,12.9993155373,0.265476217026,0.772426379552,694,1987-08-25,1987-10-19,1989-07-19,True,639,694,1990,-0.189091921785,1995,0.737363011502,-0.375260623829,0.0516671257645,0.164580755276,0,0,0.986542374078
HWM_RESERVE,SSO,LAG1,10,staged,0.15,0.1,rule,2000_2009,1999-12-31,2000-01-03,2009-12-31,2515,-0.0304371491921,-0.641178475363,0.734076452684,10.0013689254,0.288524790357,-0.0586374733706,3570,2000-03-23,2009-03-09,,False,,,2008,-0.376033884163,2009,0.510141076362,-0.492242286745,-0.130332609646,-0.0304371491921,0,0,1.00040001798
HWM_RESERVE,SSO,LAG1,10,staged,0.15,0.1,rule,2010_2019,2009-12-31,2010-01-04,2019-12-31,2516,0.185559959526,-0.327593631305,5.48446206283,9.99863107461,0.245336340036,0.794845502742,551,2010-04-23,2010-08-26,2011-02-07,True,165,290,2011,-0.102348742258,2013,0.693703889092,-0.177374020947,0.110616276581,0.185559959526,0,0,0.983502519704
HWM_RESERVE,SSO,LAG1,10,staged,0.15,0.1,rule,2020_latest,2019-12-31,2020-01-02,2026-09-02,1676,0.220684380232,-0.45437915603,3.78294589934,6.67214236824,0.293680675728,0.729745092293,767,2020-02-19,2020-03-23,2020-09-01,True,162,195,2022,-0.311399527134,2021,0.582768237191,-0.327118218791,0.151040290958,,0,0,0.997329590392
HWM_RESERVE,SSO,LAG1,10,staged,0.15,0.1,rule,2010_latest,2009-12-31,2010-01-04,2026-09-02,4192,0.199494840695,-0.45437915603,20.7474232707,16.6707734428,0.265691482099,0.763014868136,767,2020-02-19,2020-03-23,2020-09-01,True,162,195,2022,-0.311399527134,2013,0.693703889092,-0.327118218791,0.0376540629804,0.114495827702,0,0,0.980876165125
ASYMMETRIC_RESERVE_BAND,SSO,LAG1,10,staged,0.2,0.1,rule,1987_1999,1986-12-31,1987-01-02,1999-12-31,3286,0.246153983543,-0.410726086751,17.4729734196,12.9993155373,0.251581250949,0.782611711296,652,1987-08-25,1987-10-19,1989-06-07,True,597,652,1990,-0.178847632737,1995,0.693445589623,-0.350614568132,0.0622553375064,0.163010799065,0,0,0.930505254582
ASYMMETRIC_RESERVE_BAND,SSO,LAG1,10,staged,0.2,0.1,rule,2000_2009,1999-12-31,2000-01-03,2009-12-31,2515,-0.0265402172262,-0.626466286813,0.764124540039,10.0013689254,0.285549719218,-0.0482419553837,3570,2000-03-23,2009-03-09,,False,,,2008,-0.375075690068,2009,0.509611157513,-0.490363777261,-0.127109980835,-0.0265402172262,0,0,1.04134957714
ASYMMETRIC_RESERVE_BAND,SSO,LAG1,10,staged,0.2,0.1,rule,2010_2019,2009-12-31,2010-01-04,2019-12-31,2516,0.178382526808,-0.327593631305,5.16137430608,9.99863107461,0.239742798964,0.782319339047,550,2010-04-23,2010-08-26,2011-02-07,True,165,290,2011,-0.102348742258,2013,0.637095910713,-0.170776231869,0.105070983547,0.178382526808,0,0,0.925564727591
ASYMMETRIC_RESERVE_BAND,SSO,LAG1,10,staged,0.2,0.1,rule,2020_latest,2019-12-31,2020-01-02,2026-09-02,1676,0.212422868873,-0.435778568852,3.61536537946,6.67214236824,0.281043358325,0.725228227498,767,2020-02-19,2020-03-23,2020-08-28,True,158,191,2022,-0.30953024505,2021,0.550308494637,-0.325210031211,0.145269757956,,0,0,0.953148939732
ASYMMETRIC_RESERVE_BAND,SSO,LAG1,10,staged,0.2,0.1,rule,2010_latest,2009-12-31,2010-01-04,2026-09-02,4192,0.191890252118,-0.435778568852,18.6602539767,16.6707734428,0.257022796031,0.755033857681,767,2020-02-19,2020-03-23,2020-08-28,True,158,191,2022,-0.30953024505,2013,0.637095910713,-0.325210031211,0.0367046773807,0.110722737581,0,0,0.882201038757
HWM_DRAWDOWN,SSO,LAG1,10,drawdown,0.15,0.1,rule,1987_1999,1986-12-31,1987-01-02,1999-12-31,3286,0.239219912649,-0.430512373576,16.250443835,12.9993155373,0.25183742873,0.760166656878,692,1987-08-25,1987-10-19,1989-07-17,True,637,692,1990,-0.180331689841,1995,0.685901890021,-0.362541952834,0.0525831004688,0.158366850904,0,0,0.865400697099
HWM_DRAWDOWN,SSO,LAG1,10,drawdown,0.15,0.1,rule,2000_2009,1999-12-31,2000-01-03,2009-12-31,2515,-0.0182201533172,-0.615918682178,0.832013163467,10.0013689254,0.271916364831,-0.0332736026667,2597,2007-07-13,2009-03-09,,False,,,2008,-0.35699700033,2009,0.510141076362,-0.474771255886,-0.124095329158,-0.0182201533172,0,0,1.13386825125
HWM_DRAWDOWN,SSO,LAG1,10,drawdown,0.15,0.1,rule,2010_2019,2009-12-31,2010-01-04,2019-12-31,2516,0.180055176088,-0.327593631305,5.23509675709,9.99863107461,0.239279079699,0.789287883734,551,2010-04-23,2010-08-26,2011-02-07,True,165,290,2011,-0.102348742258,2013,0.687834980031,-0.167851594956,0.108410398635,0.180055176088,0,0,0.938785024403
HWM_DRAWDOWN,SSO,LAG1,10,drawdown,0.15,0.1,rule,2020_latest,2019-12-31,2020-01-02,2026-09-02,1676,0.213604784385,-0.425259908861,3.63894575261,6.67214236824,0.275734027781,0.737313013486,767,2020-02-19,2020-03-23,2020-08-26,True,156,189,2022,-0.295150123116,2021,0.559742591482,-0.310316581506,0.144813305494,,0,0,0.959365630247
HWM_DRAWDOWN,SSO,LAG1,10,drawdown,0.15,0.1,rule,2010_latest,2009-12-31,2010-01-04,2026-09-02,4192,0.193369955501,-0.425259908861,19.0502331087,16.6707734428,0.254452007764,0.764924070554,767,2020-02-19,2020-03-23,2020-08-26,True,156,189,2022,-0.295150123116,2013,0.687834980031,-0.310316581506,0.0397808053607,0.114452078639,0,0,0.900638086603
BAND_DRAWDOWN,SSO,LAG1,10,drawdown,0.2,0.1,rule,1987_1999,1986-12-31,1987-01-02,1999-12-31,3286,0.238642894176,-0.419695534376,16.1523562214,12.9993155373,0.249175274611,0.763637987688,689,1987-08-25,1987-10-19,1989-07-14,True,634,689,1990,-0.164784294125,1995,0.689659839613,-0.351333593018,0.0540487838071,0.157947368734,0,0,0.860177141976
BAND_DRAWDOWN,SSO,LAG1,10,drawdown,0.2,0.1,rule,2000_2009,1999-12-31,2000-01-03,2009-12-31,2515,-0.0156972529246,-0.594151861956,0.853645519947,10.0013689254,0.272717599571,-0.022967261811,2615,2007-07-13,2009-03-09,,False,,,2008,-0.331739051408,2009,0.510141076362,-0.451204973188,-0.114311587382,-0.0156972529246,0,0,1.16334884517
BAND_DRAWDOWN,SSO,LAG1,10,drawdown,0.2,0.1,rule,2010_2019,2009-12-31,2010-01-04,2019-12-31,2516,0.175612942995,-0.327593631305,5.04135640558,9.99863107461,0.236247388113,0.78036343539,551,2010-04-23,2010-08-26,2011-02-07,True,165,290,2011,-0.102348742258,2013,0.630699277783,-0.165707781649,0.104526596607,0.175612942995,0,0,0.904042487815
BAND_DRAWDOWN,SSO,LAG1,10,drawdown,0.2,0.1,rule,2020_latest,2019-12-31,2020-01-02,2026-09-02,1676,0.208997444073,-0.437774075795,3.54775718524,6.67214236824,0.277143892665,0.721249461348,767,2020-02-19,2020-03-23,2020-08-28,True,158,191,2022,-0.299076204366,2021,0.550308494637,-0.314360886749,0.142456824283,,0,0,0.935324827402
BAND_DRAWDOWN,SSO,LAG1,10,drawdown,0.2,0.1,rule,2010_latest,2009-12-31,2010-01-04,2026-09-02,4192,0.188862324955,-0.437774075795,17.8855084113,16.6707734428,0.253362012663,0.752167726375,767,2020-02-19,2020-03-23,2020-08-28,True,158,191,2022,-0.299076204366,2013,0.630699277783,-0.314360886749,0.0343382406757,0.108073268394,0,0,0.845573383879
NO_RESERVE,SSO,LAG1,25,staged,0.15,0.1,rule,1987_1999,1986-12-31,1987-01-02,1999-12-31,3286,0.24542450412,-0.450197790458,17.3404770605,12.9993155373,0.271369277845,0.74295504848,701,1987-08-25,1987-10-19,1989-07-26,True,646,701,1990,-0.211248222331,1995,0.748832811145,-0.38393885887,0.0406121134975,0.156679976231,0,0,1
NO_RESERVE,SSO,LAG1,25,staged,0.15,0.1,rule,2000_2009,1999-12-31,2000-01-03,2009-12-31,2515,-0.0426347798284,-0.680394607719,0.646771027997,10.0013689254,0.288571344794,-0.102526699617,3570,2000-03-23,2009-03-09,,False,,,2008,-0.377906249547,2009,0.507873597268,-0.500526632134,-0.143562018967,-0.0426347798284,0,0,1
NO_RESERVE,SSO,LAG1,25,staged,0.15,0.1,rule,2010_2019,2009-12-31,2010-01-04,2019-12-31,2516,0.177935848808,-0.338616439687,5.14184559452,9.99863107461,0.248118353275,0.762684640849,566,2010-04-23,2010-08-26,2011-02-08,True,166,291,2011,-0.118389736836,2013,0.705373768395,-0.188803122064,0.104705430109,0.177935848808,0,0,1
NO_RESERVE,SSO,LAG1,25,staged,0.15,0.1,rule,2020_latest,2019-12-31,2020-01-02,2026-09-02,1676,0.211312999346,-0.463506176183,3.5933407838,6.67214236824,0.298099155001,0.697408966132,788,2020-02-19,2020-03-23,2020-09-02,True,163,196,2022,-0.333472052601,2021,0.604506432733,-0.348983583403,0.141105556211,,0,0,1
NO_RESERVE,SSO,LAG1,25,staged,0.15,0.1,rule,2010_latest,2009-12-31,2010-01-04,2026-09-02,4192,0.19118255554,-0.463506176183,18.4764034788,16.6707734428,0.269185352903,0.730721294394,788,2020-02-19,2020-03-23,2020-09-02,True,163,196,2022,-0.333472052601,2013,0.705373768395,-0.348983583403,0.0275209649355,0.105602579922,0,0,1
FIXED_90_10,SSO,LAG1,25,staged,0.15,0.1,quarterly,1987_1999,1986-12-31,1987-01-02,1999-12-31,3286,0.22911356225,-0.408799714987,14.609482002,12.9993155373,0.243775682368,0.743365853342,689,1987-08-25,1987-10-19,1989-07-14,True,634,689,1990,-0.182399415988,1995,0.667709839707,-0.343761242159,0.0468975297599,0.149057899998,0,0,0.842507501441
FIXED_90_10,SSO,LAG1,25,staged,0.15,0.1,quarterly,2000_2009,1999-12-31,2000-01-03,2009-12-31,2515,-0.0332823640498,-0.623120477909,0.712814116503,10.0013689254,0.258059272423,-0.109306760379,3570,2000-03-23,2009-03-09,,False,,,2008,-0.344253261925,2009,0.454757907193,-0.459911778343,-0.125484015624,-0.0332823640498,0,0,1.10211200819
FIXED_90_10,SSO,LAG1,25,staged,0.15,0.1,quarterly,2010_2019,2009-12-31,2010-01-04,2019-12-31,2516,0.162344456664,-0.308070880772,4.50048220747,9.99863107461,0.223152279105,0.761599598488,566,2010-04-23,2010-08-26,2011-02-08,True,166,291,2011,-0.105115561462,2013,0.62274261549,-0.170997350455,0.0965896616438,0.162344456664,0,0,0.875265918578
FIXED_90_10,SSO,LAG1,25,staged,0.15,0.1,quarterly,2020_latest,2019-12-31,2020-01-02,2026-09-02,1676,0.196766200901,-0.421060450686,3.31504370151,6.67214236824,0.267594845757,0.699017405432,787,2020-02-19,2020-03-23,2020-09-01,True,162,195,2022,-0.302058678325,2021,0.535396579152,-0.316829611995,0.133080064915,,0,0,0.922551992968
FIXED_90_10,SSO,LAG1,25,staged,0.15,0.1,quarterly,2010_latest,2009-12-31,2010-01-04,2026-09-02,4192,0.176000616848,-0.421060450686,14.9192951956,16.6707734428,0.241874687212,0.730925674523,787,2020-02-19,2020-03-23,2020-09-01,True,162,195,2022,-0.302058678325,2013,0.62274261549,-0.316829611995,0.0305853371064,0.0994354339991,0,0,0.807478317562
FIXED_85_15,SSO,LAG1,25,staged,0.15,0.1,quarterly,1987_1999,1986-12-31,1987-01-02,1999-12-31,3286,0.220698199345,-0.387771567412,13.3612986417,12.9993155373,0.230074754315,0.743496668705,687,1987-08-25,1987-10-19,1989-07-12,True,632,687,1990,-0.167925311979,1995,0.628222300433,-0.323312236745,0.0497151047314,0.145022526402,0,0,0.770526589037
FIXED_85_15,SSO,LAG1,25,staged,0.15,0.1,quarterly,2000_2009,1999-12-31,2000-01-03,2009-12-31,2515,-0.0287865496625,-0.59163357152,0.746671402087,10.0013689254,0.242996776791,-0.112520015018,3570,2000-03-23,2009-03-09,,False,,,2008,-0.326991882586,2009,0.428365706774,-0.438751670794,-0.116493371505,-0.0287865496625,0,0,1.15446018725
FIXED_85_15,SSO,LAG1,25,staged,0.15,0.1,quarterly,2010_2019,2009-12-31,2010-01-04,2019-12-31,2516,0.154384626547,-0.292536296508,4.20165114645,9.99863107461,0.210699985845,0.761013788382,566,2010-04-23,2010-08-26,2011-02-07,True,165,290,2011,-0.0985924150659,2013,0.582505157974,-0.162001314753,0.0923606575887,0.154384626547,0,0,0.817148447813
FIXED_85_15,SSO,LAG1,25,staged,0.15,0.1,quarterly,2020_latest,2019-12-31,2020-01-02,2026-09-02,1676,0.189133913244,-0.399527496299,3.17651108276,6.67214236824,0.252491186378,0.69969565427,780,2020-02-19,2020-03-23,2020-08-28,True,158,191,2022,-0.286031087006,2021,0.501601125593,-0.300378436171,0.128842981353,,0,0,0.883999396074
FIXED_85_15,SSO,LAG1,25,staged,0.15,0.1,quarterly,2010_latest,2009-12-31,2010-01-04,2026-09-02,4192,0.168168760787,-0.399527496299,13.3465914326,16.6707734428,0.228302121677,0.730934016962,780,2020-02-19,2020-03-23,2020-08-28,True,158,191,2022,-0.286031087006,2013,0.582505157974,-0.300378436171,0.0316406717266,0.0959661416767,0,0,0.722358734369
HWM_RESERVE,SSO,LAG1,25,staged,0.15,0.1,rule,1987_1999,1986-12-31,1987-01-02,1999-12-31,3286,0.244228127922,-0.44180705353,17.1251837737,12.9993155373,0.265693051907,0.749330106381,694,1987-08-25,1987-10-19,1989-07-19,True,639,694,1990,-0.209501638991,1995,0.738177494944,-0.377096782403,0.0434835174916,0.15732595944,0,0,0.987584350419
HWM_RESERVE,SSO,LAG1,25,staged,0.15,0.1,rule,2000_2009,1999-12-31,2000-01-03,2009-12-31,2515,-0.0426005557433,-0.680394607719,0.647002305869,10.0013689254,0.288550696391,-0.102431241621,3570,2000-03-23,2009-03-09,,False,,,2008,-0.377906249547,2009,0.507873597268,-0.500526632134,-0.143562018967,-0.0426005557433,0,0,1.00035758848
HWM_RESERVE,SSO,LAG1,25,staged,0.15,0.1,rule,2010_2019,2009-12-31,2010-01-04,2019-12-31,2516,0.176703789795,-0.338616439687,5.08832431004,9.99863107461,0.245846392691,0.763154198226,566,2010-04-23,2010-08-26,2011-02-08,True,166,291,2011,-0.118389736836,2013,0.700354263587,-0.188414540115,0.103447822265,0.176703789795,0,0,0.989591036235
HWM_RESERVE,SSO,LAG1,25,staged,0.15,0.1,rule,2020_latest,2019-12-31,2020-01-02,2026-09-02,1676,0.211009615791,-0.458888191061,3.58734023608,6.67214236824,0.294093904007,0.70198102498,788,2020-02-19,2020-03-23,2020-09-02,True,163,196,2022,-0.32656157471,2021,0.583140525141,-0.341947441998,0.14128480541,,0,0,0.998330092224
HWM_RESERVE,SSO,LAG1,25,staged,0.15,0.1,rule,2010_latest,2009-12-31,2010-01-04,2026-09-02,4192,0.190315797571,-0.458888191061,18.2535505316,16.6707734428,0.266156606486,0.73321336189,788,2020-02-19,2020-03-23,2020-09-02,True,163,196,2022,-0.32656157471,2013,0.700354263587,-0.341947441998,0.0281131956979,0.105272096164,0,0,0.987938510469
ASYMMETRIC_RESERVE_BAND,SSO,LAG1,25,staged,0.2,0.1,rule,1987_1999,1986-12-31,1987-01-02,1999-12-31,3286,0.238588337713,-0.411506360672,16.1431104809,12.9993155373,0.251716627644,0.758203161179,652,1987-08-25,1987-10-19,1989-06-07,True,597,652,1990,-0.19902297231,1995,0.693187211419,-0.352402625793,0.0529385044651,0.155694135151,0,0,0.930949617166
ASYMMETRIC_RESERVE_BAND,SSO,LAG1,25,staged,0.2,0.1,rule,2000_2009,1999-12-31,2000-01-03,2009-12-31,2515,-0.0386747673003,-0.667012668707,0.674031150884,10.0013689254,0.285586370351,-0.092196402385,3570,2000-03-23,2009-03-09,,False,,,2008,-0.37694764768,2009,0.507346365514,-0.498621703966,-0.140294006735,-0.0386747673003,0,0,1.04214802721
ASYMMETRIC_RESERVE_BAND,SSO,LAG1,25,staged,0.2,0.1,rule,2010_2019,2009-12-31,2010-01-04,2019-12-31,2516,0.168893374157,-0.338616439687,4.76053968345,9.99863107461,0.239835112722,0.748337910042,554,2010-04-23,2010-08-26,2011-02-08,True,166,291,2011,-0.118389736836,2013,0.63645705016,-0.181498291625,0.097618298286,0.168893374157,0,0,0.925842597943
ASYMMETRIC_RESERVE_BAND,SSO,LAG1,25,staged,0.2,0.1,rule,2020_latest,2019-12-31,2020-01-02,2026-09-02,1676,0.202716297477,-0.439712789941,3.42657511076,6.67214236824,0.281161490149,0.696348769265,788,2020-02-19,2020-03-23,2020-08-28,True,158,191,2022,-0.324584356635,2021,0.550308494637,-0.33993224712,0.135043020603,,0,0,0.953590354193
